LOT,Unnamed: 0,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Humidity,Temperature,Casting_Pressure
180220-021-0101,0.12244897959183673,0.6304347826086958,0.625,0.6666666666666666,0.6401459854014603,0.45716292134831527,0.9943977591036415
180220-021-0101,0.14285714285714285,0.9130434782608701,0.75,0.75,0.5759124087591236,0.9150280898876414,0.9971988795518207
180220-021-0101,0.16326530612244897,0.3913043478260868,0.25,0.4166666666666667,0.9905109489051108,0.07022471910112399,0.9971988795518207
180220-021-0101,0.1836734693877551,0.6956521739130437,0.375,0.5833333333333334,0.7343065693430673,0.3879915730337082,0.9915966386554622
180220-021-0101,0.20408163265306123,0.0,0.25,0.25,0.8335766423357676,0.036867977528090054,0.9971988795518207
180220-021-0101,0.22448979591836735,0.8260869565217396,0.5,0.6666666666666666,0.13722627737226217,0.844803370786518,0.9943977591036415
180220-021-0101,0.24489795918367346,0.9565217391304347,1.0,0.8333333333333334,0.5437956204379554,0.9455758426966301,0.9943977591036415
180220-021-0101,0.2653061224489796,0.8260869565217396,1.0,1.0,0.5437956204379554,0.9455758426966301,0.9971988795518207
180220-021-0101,0.2857142857142857,0.9130434782608701,0.875,0.75,0.2927007299270077,0.9150280898876414,0.9943977591036415
180220-021-0101,0.30612244897959184,0.5869565217391305,0.25,0.4166666666666667,1.0,0.07233146067415779,0.9943977591036415
180220-021-0101,0.32653061224489793,0.3913043478260868,0.75,0.5,0.8021897810218994,0.3556882022471911,0.0
180220-021-0101,0.3469387755102041,0.3913043478260868,0.125,0.3333333333333333,0.8335766423357676,0.036867977528090054,1.0
180220-021-0101,0.3673469387755102,0.8695652173913048,0.75,0.8333333333333334,0.039416058394159556,0.9139747191011245,0.9971988795518207
180220-021-0101,0.3877551020408163,1.0,1.0,0.8333333333333334,0.5437956204379554,0.9455758426966301,0.9943977591036415
180220-021-0101,0.40816326530612246,0.5652173913043479,0.25,0.3333333333333333,0.7613138686131395,0.017205056179775732,0.0056022408963585435
180220-021-0101,0.42857142857142855,0.8695652173913048,0.875,0.9166666666666666,0.5437956204379554,0.9455758426966301,0.9943977591036415
180220-021-0101,0.4489795918367347,0.08695652173913054,0.5,0.5833333333333334,0.9299270072992699,0.05512640449438205,0.9971988795518207
180220-021-0101,0.46938775510204084,0.23913043478260898,0.75,0.75,0.7131386861313884,0.4009831460674163,0.988795518207283
180220-021-0101,0.4897959183673469,0.7826086956521743,0.5,0.6666666666666666,0.13722627737226217,0.844803370786518,0.9971988795518207
180220-021-0101,0.5102040816326531,0.8260869565217396,0.875,1.0,0.6116788321167875,0.9150280898876414,0.9943977591036415
180220-021-0101,0.5306122448979592,0.30434782608695626,0.125,0.16666666666666666,0.7802919708029205,0.0,0.0028011204481792717
180220-021-0101,0.5510204081632653,0.30434782608695626,0.5,0.5833333333333334,0.1277372262773704,0.8549859550561809,0.9971988795518207
180220-021-0101,0.5714285714285714,0.3913043478260868,0.0,0.3333333333333333,0.7401459854014607,0.001755617977528365,0.0
180220-021-0101,0.5918367346938775,0.8260869565217396,0.625,0.8333333333333334,0.2927007299270077,0.9150280898876414,0.9943977591036415
180220-021-0101,0.6122448979591837,0.6086956521739132,0.875,0.75,0.13357664233576655,0.9146769662921354,0.9943977591036415
180220-021-0101,0.6326530612244898,0.9130434782608701,0.875,0.75,0.2927007299270077,0.9150280898876414,0.9943977591036415
180220-021-0101,0.6530612244897959,0.41304347826086946,0.0,0.3333333333333333,0.7613138686131395,0.017205056179775732,1.0
180220-021-0101,0.673469387755102,0.34782608695652156,0.375,0.5,0.7854014598540139,0.3816713483146074,0.9915966386554622
180220-021-0101,0.6938775510204082,0.21739130434782636,0.75,0.75,0.7343065693430673,0.3879915730337082,0.988795518207283
180220-021-0101,0.7142857142857143,0.6521739130434785,0.375,0.5833333333333334,0.7832116788321185,0.3872893258426973,0.9915966386554622
180220-021-0101,0.7346938775510204,0.8695652173913048,0.75,0.8333333333333334,0.039416058394159556,0.9139747191011245,0.9971988795518207
180220-021-0101,0.7551020408163265,0.6521739130434785,0.5,0.6666666666666666,0.7372262773722627,0.42556179775280967,0.988795518207283
180220-021-0101,0.7755102040816326,0.1739130434782611,0.5,0.5833333333333334,0.7832116788321185,0.3872893258426973,0.988795518207283
180220-021-0101,0.7959183673469388,0.6086956521739132,0.75,0.75,0.6671532846715326,0.4490870786516855,0.9915966386554622
180220-021-0101,0.8163265306122449,0.6521739130434785,0.625,0.8333333333333334,0.0686131386861298,0.8767556179775283,0.9971988795518207
180220-021-0101,0.8367346938775511,0.5217391304347826,0.625,0.6666666666666666,0.7372262773722627,0.42556179775280967,0.988795518207283
180220-021-0101,0.8571428571428571,0.8260869565217396,1.0,0.8333333333333334,0.466423357664234,0.9494382022471916,0.9943977591036415
180220-021-0101,0.8775510204081632,0.10869565217391318,0.0,0.0,0.7802919708029205,0.0,0.0028011204481792717
180220-021-0101,0.8979591836734694,0.21739130434782636,0.625,0.5833333333333334,0.9985401459854023,0.07198033707865173,0.9915966386554622
180220-021-0101,0.9183673469387755,0.34782608695652156,0.5,0.5833333333333334,1.0,0.07233146067415779,0.9943977591036415
180220-021-0101,0.9387755102040817,0.13043478260869582,0.75,0.6666666666666666,0.5759124087591236,0.9150280898876414,0.9943977591036415
180220-021-0101,0.9591836734693877,0.6956521739130437,1.0,0.8333333333333334,0.0,0.909058988764046,0.9971988795518207
180220-021-0101,0.9795918367346939,0.34782608695652156,0.5,0.5833333333333334,1.0,0.07233146067415779,0.9943977591036415
180220-021-0101,1.0,0.6086956521739132,0.75,0.9166666666666666,0.13357664233576655,0.9146769662921354,0.9943977591036415
180220-021-0102,0.0,0.6923076923076923,0.6666666666666728,0.375,0.894867962132536,0.09913793103448171,0.6666666666666666
180220-021-0102,0.02040816326530612,0.38461538461538464,0.3333333333333364,0.375,0.8345789735924263,0.14942528735632113,0.6666666666666666
180220-021-0102,0.04081632653061224,0.6923076923076923,0.0,0.75,0.9511709018435472,0.011494252873561987,0.6666666666666666
180220-021-0102,0.061224489795918366,0.8461538461538461,0.3333333333333364,0.375,0.8515196811160938,0.1508620689655183,0.3333333333333333
180220-021-0102,0.08163265306122448,0.0,0.6666666666666728,0.375,0.7633283507722964,0.2931034482758587,0.3333333333333333
180220-021-0102,0.10204081632653061,0.38461538461538464,0.6666666666666728,0.75,0.7538614848031883,0.3563218390804573,0.6666666666666666
180220-021-0102,0.12244897959183673,0.5384615384615384,0.3333333333333364,0.75,1.0,0.014367816091951207,0.0
180220-021-0102,0.14285714285714285,0.6923076923076923,1.0,0.75,0.5605381165919279,0.5804597701149441,0.6666666666666666
180220-021-0102,0.16326530612244897,0.8461538461538461,0.3333333333333364,0.375,0.9755854509217732,0.12068965517241362,0.6666666666666666
180220-021-0102,0.1836734693877551,0.6923076923076923,0.6666666666666728,0.75,0.25510712506228206,0.30028735632183945,0.6666666666666666
180220-021-0102,0.20408163265306123,0.8461538461538461,0.6666666666666728,0.375,0.17189835575485818,0.7227011494252896,0.6666666666666666
180220-021-0102,0.22448979591836735,0.38461538461538464,1.0,0.75,0.6238166417538613,0.2772988505747104,0.6666666666666666
180220-021-0102,0.24489795918367346,0.38461538461538464,1.0,1.0,0.25112107623318436,0.5919540229885061,0.3333333333333333
180220-021-0102,0.2653061224489796,1.0,0.3333333333333364,0.75,0.8764324862979567,0.010057471264364824,0.3333333333333333
180220-021-0102,0.2857142857142857,0.23076923076923078,1.0,0.75,0.7015445939212757,0.39511494252873475,0.6666666666666666
180220-021-0102,0.30612244897959184,0.8461538461538461,0.3333333333333364,0.375,0.9511709018435472,0.010057471264364824,0.3333333333333333
180220-021-0102,0.32653061224489793,0.5384615384615384,0.3333333333333364,0.75,0.8515196811160938,0.1508620689655183,0.3333333333333333
180220-021-0102,0.3469387755102041,0.38461538461538464,0.3333333333333364,0.375,0.9277528649725953,0.07040229885057418,0.3333333333333333
180220-021-0102,0.3673469387755102,0.0,1.0,1.0,0.16591928251121074,0.7255747126436789,0.6666666666666666
180220-021-0102,0.3877551020408163,0.07692307692307693,0.3333333333333364,0.75,0.9043348281016442,0.13505747126436482,0.3333333333333333
180220-021-0102,0.40816326530612246,0.6923076923076923,0.3333333333333364,0.375,0.43946188340807213,0.39655172413793194,0.6666666666666666
180220-021-0102,0.42857142857142855,0.07692307692307693,0.6666666666666728,1.0,0.6113602391629295,0.5704022988505741,0.3333333333333333
180220-021-0102,0.4489795918367347,0.8461538461538461,0.0,0.375,0.4120577977080216,0.31034482758620424,0.3333333333333333
180220-021-0102,0.46938775510204084,0.5384615384615384,0.3333333333333364,1.0,0.9277528649725953,0.07040229885057418,0.6666666666666666
180220-021-0102,0.4897959183673469,0.6153846153846154,0.6666666666666728,0.375,0.7369207772795217,0.28879310344827747,0.3333333333333333
180220-021-0102,0.5102040816326531,0.5384615384615384,1.0,0.75,0.03139013452914827,1.0,0.6666666666666666
180220-021-0102,0.5306122448979592,0.38461538461538464,0.6666666666666728,0.375,0.8345789735924263,0.14942528735632113,0.3333333333333333
180220-021-0102,0.5510204081632653,0.23076923076923078,0.0,1.0,0.8634778276033878,0.007183908045975604,0.6666666666666666
180220-021-0102,0.5714285714285714,0.23076923076923078,0.3333333333333364,0.375,0.8943697060288982,0.0,0.3333333333333333
180220-021-0102,0.5918367346938775,0.38461538461538464,0.3333333333333364,0.75,0.7578475336322869,0.14224137931034553,0.6666666666666666
180220-021-0102,0.6122448979591837,0.8461538461538461,0.3333333333333364,0.375,0.8111609367214743,0.005747126436778441,0.3333333333333333
180220-021-0102,0.6326530612244898,0.38461538461538464,0.6666666666666728,0.375,0.2840059790732436,0.7097701149425305,0.6666666666666666
180220-021-0102,0.6530612244897959,0.6153846153846154,0.6666666666666728,1.0,0.267065271549577,0.5862068965517225,0.6666666666666666
180220-021-0102,0.673469387755102,0.15384615384615385,0.6666666666666728,0.375,0.6532137518684599,0.2830459770114939,0.3333333333333333
180220-021-0102,0.6938775510204082,0.6923076923076923,1.0,0.75,0.032884902840060126,0.7255747126436789,0.6666666666666666
180220-021-0102,0.7142857142857143,0.23076923076923078,1.0,0.75,0.1031390134529151,0.8433908045977032,0.6666666666666666
180220-021-0102,0.7346938775510204,0.8461538461538461,0.6666666666666728,0.75,0.0,0.8678160919540244,1.0
180220-021-0102,0.7551020408163265,0.07692307692307693,0.6666666666666728,0.375,0.5027404085700048,0.43821839080459857,0.6666666666666666
180220-021-0102,0.7755102040816326,0.07692307692307693,0.3333333333333364,0.375,0.27154957648231165,0.6293103448275864,0.6666666666666666
180220-021-0102,0.7959183673469388,0.38461538461538464,0.3333333333333364,0.75,0.31539611360239184,0.6063218390804573,0.3333333333333333
180220-021-0102,0.8163265306122449,0.23076923076923078,0.3333333333333364,0.375,0.8764324862979567,0.010057471264364824,0.6666666666666666
180220-021-0102,0.8367346938775511,0.07692307692307693,0.6666666666666728,0.75,0.7737917289486794,0.1508620689655183,0.3333333333333333
180220-021-0102,0.8571428571428571,0.5384615384615384,1.0,0.75,0.1031390134529151,0.8433908045977032,0.6666666666666666
180220-021-0102,0.8775510204081632,0.07692307692307693,0.6666666666666728,1.0,0.5311410064773293,0.43821839080459857,0.6666666666666666
180220-021-0102,0.8979591836734694,0.07692307692307693,0.6666666666666728,1.0,0.6113602391629295,0.5704022988505741,0.3333333333333333
180220-021-0102,0.9183673469387755,0.38461538461538464,0.6666666666666728,0.75,0.8634778276033878,0.007183908045975604,0.3333333333333333
180220-021-0102,0.9387755102040817,0.38461538461538464,0.0,0.75,0.4718485301444944,0.11206896551724085,0.3333333333333333
180220-021-0102,0.9591836734693877,0.5384615384615384,0.6666666666666728,0.375,0.7578475336322869,0.14224137931034553,0.3333333333333333
180220-021-0102,0.9795918367346939,0.15384615384615385,0.6666666666666728,0.75,0.6641753861484799,0.488505747126438,0.0
180220-021-0102,1.0,0.15384615384615385,0.6666666666666728,0.0,0.3019431988041851,0.7155172413793089,1.0
180220-021-0103,0.0,1.0,0.25,0.45454545454545686,0.5318818040435455,1.0,0.6666666666666666
180220-021-0103,0.02040816326530612,0.0,0.25,0.45454545454545686,0.0,0.16442953020135148,0.3333333333333333
180220-021-0103,0.04081632653061224,0.6666666666666666,0.75,0.45454545454545686,0.5124416796267489,1.0,1.0
180220-021-0103,0.061224489795918366,0.6666666666666666,0.0,0.7272727272727258,0.6671850699844472,0.4026845637583901,0.3333333333333333
180220-021-0103,0.08163265306122448,1.0,0.5,0.2727272727272741,0.43623639191290836,0.6778523489932903,0.6666666666666666
180220-021-0103,0.10204081632653061,0.3333333333333333,0.5,1.0,0.6982892690513219,0.6744966442952997,0.3333333333333333
180220-021-0103,0.12244897959183673,0.5833333333333334,0.0,0.45454545454545686,0.15629860031104106,0.0,0.6666666666666666
180220-021-0103,0.14285714285714285,0.5,0.5,0.45454545454545686,0.6531881804043547,1.0,0.3333333333333333
180220-021-0103,0.16326530612244897,0.6666666666666666,0.0,0.45454545454545686,0.12208398133748062,0.3657718120805406,0.3333333333333333
180220-021-0103,0.1836734693877551,0.5,0.5,0.2727272727272741,0.5528771384136849,1.0,0.3333333333333333
180220-021-0103,0.20408163265306123,0.6666666666666666,0.0,0.45454545454545686,0.3670295489891133,0.3859060402684607,0.3333333333333333
180220-021-0103,0.22448979591836735,0.3333333333333333,0.25,0.45454545454545686,0.4626749611197504,0.33557046979866045,0.3333333333333333
180220-021-0103,0.24489795918367346,0.3333333333333333,0.75,0.7272727272727258,0.6376360808709166,1.0,0.3333333333333333
180220-021-0103,0.2653061224489796,0.5,0.25,0.7272727272727258,0.3685847589424575,0.6543624161073796,0.3333333333333333
180220-021-0103,0.2857142857142857,0.16666666666666666,0.25,0.45454545454545686,0.39191290824261255,0.40939597315435955,0.3333333333333333
180220-021-0103,0.30612244897959184,0.0,0.5,0.2727272727272741,0.43623639191290836,0.6778523489932903,0.3333333333333333
180220-021-0103,0.32653061224489793,0.16666666666666666,0.5,0.7272727272727258,0.43623639191290836,0.6778523489932903,0.3333333333333333
180220-021-0103,0.3469387755102041,0.5,0.75,0.45454545454545686,0.7130637636080872,0.9530201342281904,0.0
180220-021-0103,0.3673469387755102,0.6666666666666666,1.0,0.7272727272727258,0.5451010886469665,1.0,0.3333333333333333
180220-021-0103,0.3877551020408163,0.5833333333333334,0.0,0.45454545454545686,0.15629860031104106,0.0,0.6666666666666666
180220-021-0103,0.40816326530612246,0.5,0.5,0.0,0.860031104199067,1.0,0.3333333333333333
180220-021-0103,0.42857142857142855,0.5833333333333334,0.0,0.2727272727272741,0.8258164852255052,1.0,0.3333333333333333
180220-021-0103,0.4489795918367347,0.3333333333333333,0.0,0.45454545454545686,0.1967340590979784,0.33557046979866045,0.3333333333333333
180220-021-0103,0.46938775510204084,0.6666666666666666,0.25,0.2727272727272741,0.5046656298600306,1.0,0.3333333333333333
180220-021-0103,0.4897959183673469,0.8333333333333334,0.25,0.45454545454545686,0.3670295489891133,0.3859060402684607,0.6666666666666666
180220-021-0103,0.5102040816326531,1.0,0.25,0.7272727272727258,0.7130637636080872,0.9530201342281904,0.3333333333333333
180220-021-0103,0.5306122448979592,0.16666666666666666,0.25,0.2727272727272741,0.17496111975116618,0.020134228187920104,0.3333333333333333
180220-021-0103,0.5510204081632653,0.5,0.0,0.2727272727272741,0.5069984447900462,1.0,0.3333333333333333
180220-021-0103,0.5714285714285714,0.0,0.25,0.7272727272727258,0.3670295489891133,0.3859060402684607,0.3333333333333333
180220-021-0103,0.5918367346938775,1.0,0.25,0.2727272727272741,0.6982892690513219,0.6744966442952997,0.3333333333333333
180220-021-0103,0.6122448979591837,0.5,0.75,0.2727272727272741,0.5318818040435455,1.0,1.0
180220-021-0103,0.6326530612244898,0.16666666666666666,0.25,0.45454545454545686,0.7783825816485224,0.3389261744966511,0.6666666666666666
180220-021-0103,0.6530612244897959,0.6666666666666666,0.5,0.2727272727272741,0.6376360808709166,1.0,0.3333333333333333
180220-021-0103,0.673469387755102,0.16666666666666666,0.25,0.2727272727272741,0.02099533437013939,0.0,0.3333333333333333
180220-021-0103,0.6938775510204082,0.3333333333333333,0.5,0.2727272727272741,1.0,1.0,0.6666666666666666
180220-021-0103,0.7142857142857143,0.5833333333333334,0.5,0.2727272727272741,0.17496111975116618,0.020134228187920104,0.3333333333333333
180220-021-0103,0.7346938775510204,0.3333333333333333,0.5,0.2727272727272741,0.5987558320373249,1.0,0.3333333333333333
180220-021-0103,0.7551020408163265,0.5,0.25,0.2727272727272741,0.5186625194401244,1.0,0.3333333333333333
180220-021-0103,0.7755102040816326,0.8333333333333334,0.25,0.7272727272727258,0.39191290824261255,0.40939597315435955,0.3333333333333333
180220-021-0103,0.7959183673469388,0.6666666666666666,0.25,0.45454545454545686,0.3125972006220835,0.3389261744966511,0.3333333333333333
180220-021-0103,0.8163265306122449,0.8333333333333334,0.5,0.45454545454545686,0.5474339035769822,1.0,0.0
180220-021-0103,0.8367346938775511,0.5833333333333334,0.0,0.45454545454545686,0.4626749611197504,0.33557046979866045,0.3333333333333333
180220-021-0103,0.8571428571428571,0.6666666666666666,0.75,0.7272727272727258,0.7130637636080872,0.8355704697986605,0.0
180220-021-0103,0.8775510204081632,0.16666666666666666,0.25,0.0,0.6197511664074643,1.0,0.6666666666666666
180220-021-0103,0.8979591836734694,0.5833333333333334,0.0,0.45454545454545686,0.7643856920684285,1.0,0.3333333333333333
180220-021-0103,0.9183673469387755,0.5,0.75,0.45454545454545686,0.6080870917573875,1.0,0.3333333333333333
180220-021-0103,0.9387755102040817,0.16666666666666666,0.25,0.2727272727272741,0.09253499222395009,0.0033557046979906576,0.3333333333333333
180220-021-0103,0.9591836734693877,0.5,0.25,0.45454545454545686,0.12208398133748062,0.3657718120805406,0.3333333333333333
180220-021-0103,0.9795918367346939,0.5833333333333334,0.0,0.2727272727272741,0.27760497667185025,1.0,0.3333333333333333
180220-021-0103,1.0,0.3333333333333333,0.25,0.45454545454545686,0.21150855365474364,0.8791946308724794,0.3333333333333333
180220-022-0101,0.0,0.3999999999999999,1.0,0.24000000000000055,0.9542042042042043,0.44111776447105683,0.75
180220-022-0101,0.02040816326530612,0.48,0.6666666666666651,0.6800000000000015,0.762512512512513,0.7201596806387223,0.75
180220-022-0101,0.04081632653061224,0.3999999999999999,0.16666666666666743,0.5600000000000013,0.4869869869869875,0.8806387225548904,0.75
180220-022-0101,0.061224489795918366,0.3999999999999999,0.33333333333333487,0.5600000000000013,0.6871871871871871,0.8007984031936132,1.0
180220-022-0101,0.08163265306122448,0.3799999999999999,0.33333333333333487,0.440000000000001,0.7512512512512513,0.7445109780439119,0.75
180220-022-0101,0.10204081632653061,0.6800000000000002,1.0,0.16000000000000036,0.900650650650651,0.28143712574850244,0.75
180220-022-0101,0.12244897959183673,0.3399999999999998,0.33333333333333487,0.6800000000000015,0.6871871871871871,0.8007984031936132,1.0
180220-022-0101,0.14285714285714285,0.3999999999999999,0.16666666666666743,0.6800000000000015,0.0,1.0,0.5
180220-022-0101,0.16326530612244897,0.43999999999999995,0.16666666666666743,0.6800000000000015,0.40290290290290287,0.9205588822355283,0.5
180220-022-0101,0.1836734693877551,0.27999999999999975,0.49999999999999767,0.32000000000000073,0.946946946946947,0.481437125748503,0.5
180220-022-0101,0.20408163265306123,0.0,0.0,0.16000000000000036,0.6726726726726726,0.16127744510978048,0.75
180220-022-0101,0.22448979591836735,0.3199999999999998,0.16666666666666743,0.0,0.7835335335335338,0.037924151696606345,0.5
180220-022-0101,0.24489795918367346,0.52,0.16666666666666743,0.440000000000001,0.3578578578578579,0.9205588822355283,0.5
180220-022-0101,0.2653061224489796,0.3199999999999998,0.33333333333333487,0.5600000000000013,0.6871871871871871,0.8007984031936132,1.0
180220-022-0101,0.2857142857142857,0.2399999999999997,0.33333333333333487,0.440000000000001,0.967217217217218,0.48423153692614684,0.75
180220-022-0101,0.30612244897959184,0.8000000000000004,0.0,0.16000000000000036,0.833333333333334,0.0,0.75
180220-022-0101,0.32653061224489793,0.3599999999999998,0.16666666666666743,0.6800000000000015,0.27427427427427437,0.9604790419161676,0.5
180220-022-0101,0.3469387755102041,0.52,0.16666666666666743,0.440000000000001,0.37237237237237236,0.9205588822355283,0.5
180220-022-0101,0.3673469387755102,0.43999999999999995,0.16666666666666743,0.5600000000000013,0.032282282282282186,0.9992015968063876,0.75
180220-022-0101,0.3877551020408163,0.52,0.16666666666666743,0.5600000000000013,0.43818818818818867,0.9173652694610775,0.75
180220-022-0101,0.40816326530612246,0.56,0.33333333333333487,0.5600000000000013,0.09609609609609622,0.9920159680638724,0.5
180220-022-0101,0.42857142857142855,0.56,0.33333333333333487,0.7600000000000017,0.1448948948948951,0.9844311377245503,0.5
180220-022-0101,0.4489795918367347,1.0,0.49999999999999767,0.16000000000000036,0.6766766766766771,0.15648702594810363,0.75
180220-022-0101,0.46938775510204084,0.7600000000000003,0.33333333333333487,0.16000000000000036,0.6941941941941947,0.08223552894211561,0.5
180220-022-0101,0.4897959183673469,0.7200000000000002,0.8333333333333326,0.32000000000000073,0.900650650650651,0.28143712574850244,0.75
180220-022-0101,0.5102040816326531,0.43999999999999995,0.49999999999999767,0.5600000000000013,0.9729729729729737,0.5417165668662675,0.75
180220-022-0101,0.5306122448979592,0.3999999999999999,0.33333333333333487,1.0,0.26151151151151203,0.9604790419161676,0.5
180220-022-0101,0.5510204081632653,0.43999999999999995,0.16666666666666743,0.5600000000000013,0.6556556556556561,0.8123752495009984,1.0
180220-022-0101,0.5714285714285714,0.3999999999999999,0.16666666666666743,0.440000000000001,0.9597097097097103,0.47944111776447,0.5
180220-022-0101,0.5918367346938775,0.43999999999999995,0.16666666666666743,0.6800000000000015,0.6871871871871871,0.8007984031936132,1.0
180220-022-0101,0.6122448979591837,0.3799999999999999,0.33333333333333487,0.5600000000000013,0.3891391391391392,0.9205588822355283,0.5
180220-022-0101,0.6326530612244898,0.56,0.0,0.5600000000000013,0.10410410410410423,0.9604790419161676,0.5
180220-022-0101,0.6530612244897959,0.3199999999999998,0.6666666666666651,0.440000000000001,0.9256756756756764,0.6243512974051899,0.75
180220-022-0101,0.673469387755102,0.3999999999999999,0.49999999999999767,0.6800000000000015,0.8678678678678682,0.6411177644710574,0.75
180220-022-0101,0.6938775510204082,0.56,0.8333333333333326,0.32000000000000073,0.9822322322322328,0.5213572854291408,0.75
180220-022-0101,0.7142857142857143,0.3599999999999998,0.16666666666666743,0.5600000000000013,0.3891391391391392,0.9205588822355283,0.5
180220-022-0101,0.7346938775510204,0.3199999999999998,0.33333333333333487,0.5600000000000013,0.9797297297297298,0.5213572854291408,0.75
180220-022-0101,0.7551020408163265,0.43999999999999995,0.33333333333333487,0.6800000000000015,0.8633633633633635,0.6411177644710574,0.75
180220-022-0101,0.7755102040816326,0.8799999999999999,0.16666666666666743,0.0,0.7595095095095098,0.053493013972056046,0.5
180220-022-0101,0.7959183673469388,0.8000000000000004,0.33333333333333487,0.16000000000000036,0.7595095095095098,0.053493013972056046,0.5
180220-022-0101,0.8163265306122449,0.9199999999999999,1.0,0.24000000000000055,0.9499499499499501,0.4015968063872258,0.5
180220-022-0101,0.8367346938775511,0.48,0.16666666666666743,0.6800000000000015,0.3125625625625624,0.9596806387225553,0.0
180220-022-0101,0.8571428571428571,0.3999999999999999,0.16666666666666743,0.5600000000000013,0.09609609609609622,0.9920159680638724,0.5
180220-022-0101,0.8775510204081632,0.52,0.16666666666666743,0.5600000000000013,0.7247247247247252,0.7588822355289423,1.0
180220-022-0101,0.8979591836734694,0.3999999999999999,0.49999999999999767,0.4000000000000009,1.0,0.42914171656686617,0.75
180220-022-0101,0.9183673469387755,0.3599999999999998,0.8333333333333326,0.32000000000000073,0.9679679679679679,0.439920159680639,0.5
180220-022-0101,0.9387755102040817,0.48,0.49999999999999767,0.5600000000000013,0.988238238238239,0.5209580838323354,0.5
180220-022-0101,0.9591836734693877,0.48,0.0,0.6800000000000015,0.40290290290290287,0.9205588822355283,0.5
180220-022-0101,0.9795918367346939,0.52,0.49999999999999767,0.440000000000001,0.9904904904904913,0.5197604790419162,0.75
180220-022-0101,1.0,0.48,0.49999999999999767,0.6800000000000015,0.6871871871871871,0.8003992015968063,0.75
180220-022-0102,0.0,0.42857142857142855,0.5999999999999978,0.6250000000000043,0.23244062657907996,1.0,0.5
180220-022-0102,0.02040816326530612,0.14285714285714285,0.5999999999999978,0.3750000000000026,0.10560889338049506,1.0,0.75
180220-022-0102,0.04081632653061224,0.42857142857142855,0.0,0.6250000000000043,0.7180394138453764,0.35706695005313377,0.25
180220-022-0102,0.061224489795918366,0.42857142857142855,0.3999999999999967,0.3750000000000026,0.5315816068721577,1.0,0.5
180220-022-0102,0.08163265306122448,0.5714285714285714,0.5999999999999978,0.6250000000000043,0.6816574027286503,0.6811902231668426,0.75
180220-022-0102,0.10204081632653061,0.5714285714285714,0.3999999999999967,0.0,0.02071753410813472,1.0,0.5
180220-022-0102,0.12244897959183673,0.2857142857142857,1.0,0.3750000000000026,0.24911571500757895,1.0,0.75
180220-022-0102,0.14285714285714285,0.42857142857142855,0.3999999999999967,0.3750000000000026,0.4593228903486606,0.7863974495217846,0.25
180220-022-0102,0.16326530612244897,0.5,0.5999999999999978,0.6250000000000043,0.2026275896917635,0.9968119022316683,0.5
180220-022-0102,0.1836734693877551,0.5,0.5999999999999978,0.0,1.0,0.0871413390010598,0.25
180220-022-0102,0.20408163265306123,0.8571428571428571,0.0,0.6250000000000043,0.6670035371399692,0.6811902231668426,0.75
180220-022-0102,0.22448979591836735,0.42857142857142855,0.19999999999999557,0.6250000000000043,0.07175341081354195,1.0,0.75
180220-022-0102,0.24489795918367346,0.5714285714285714,0.19999999999999557,0.3750000000000026,0.86811520970187,0.2476089266737484,0.25
180220-022-0102,0.2653061224489796,0.2857142857142857,0.3999999999999967,0.3750000000000026,0.4593228903486606,0.7863974495217846,0.25
180220-022-0102,0.2857142857142857,0.7142857142857143,0.19999999999999557,0.0,0.9429004547751392,0.5568544102019106,0.25
180220-022-0102,0.30612244897959184,0.14285714285714285,0.7999999999999989,0.6250000000000043,0.21020717534108072,1.0,0.5
180220-022-0102,0.32653061224489793,0.2857142857142857,0.0,0.6250000000000043,0.8964123294593228,0.3623804463336853,0.25
180220-022-0102,0.3469387755102041,0.7142857142857143,0.3999999999999967,0.3750000000000026,0.2460838807478517,0.8767268862911798,0.5
180220-022-0102,0.3673469387755102,0.14285714285714285,0.0,0.6250000000000043,0.8125315816068719,0.2550478214665236,0.25
180220-022-0102,0.3877551020408163,0.14285714285714285,0.7999999999999989,0.6250000000000043,0.0,1.0,0.5
180220-022-0102,0.40816326530612246,0.42857142857142855,0.19999999999999557,0.6250000000000043,0.8499242041435064,0.468650371944739,0.25
180220-022-0102,0.42857142857142855,0.2857142857142857,0.19999999999999557,0.6250000000000043,1.0,0.0871413390010598,0.25
180220-022-0102,0.4489795918367347,0.14285714285714285,0.19999999999999557,0.6250000000000043,0.765032844871147,0.2561105207226354,0.25
180220-022-0102,0.46938775510204084,0.2857142857142857,0.3999999999999967,1.0,0.7129863567458313,0.2550478214665236,0.25
180220-022-0102,0.4897959183673469,0.42857142857142855,0.19999999999999557,0.3750000000000026,0.8170793329964627,0.1424017003188103,0.25
180220-022-0102,0.5102040816326531,0.7142857142857143,0.7999999999999989,0.3750000000000026,0.2496210207175341,1.0,0.5
180220-022-0102,0.5306122448979592,1.0,0.19999999999999557,0.6250000000000043,0.8413340070742799,0.4569606801275241,0.25
180220-022-0102,0.5510204081632653,0.5714285714285714,0.19999999999999557,0.6250000000000043,0.7478524507326929,0.3623804463336853,0.25
180220-022-0102,0.5714285714285714,0.07142857142857142,0.19999999999999557,1.0,0.6851945426983327,0.20403825717322038,0.0
