Unnamed: 0,LOT,Casting_Pressure,Humidity,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Temperature,Short_Shot,ERROR
1458,180104-022-0103,-0.0321351204163132,-2.486850080015796,-1.0873546826212992,0.783800375789182,0.9540534611828764,1.0129407471184635,0,0
1459,180104-022-0103,0.7712428899922478,0.8536948035875135,1.81523481924254,-1.7243608267362005,-1.9905559869124048,-1.5719075237036808,0,0
1460,180104-022-0103,-0.0321351204163132,0.2041444095535416,1.1454064726585766,0.1567600751578364,-0.5182512628647643,-0.0209985612103905,0,0
1461,180104-022-0103,-0.8355131308248742,0.7965914722438607,0.4755781260746134,3.2919615783145555,0.9540534611828764,0.2561398100942499,0,0
1462,180104-022-0103,0.7712428899922478,0.1184894125380689,1.81523481924254,-1.7243608267362005,0.9540534611828764,-1.5719075237036808,0,0
1463,180104-022-0104,-1.4035930398228509,-0.121818872727536,0.2092508701536516,0.9461136584620552,1.2469754271898874,0.6304992517521875,0,0
1464,180104-022-0104,0.4931543112890864,-0.7268794988576607,-0.4585710558686342,0.2293608868998924,1.2469754271898874,-1.4569644871571064,0,0
1465,180104-022-0104,-1.4035930398228509,-0.1736812121101199,-0.0133564385204436,-0.4873918846622702,-0.4290668136567364,-1.542167088745244,0,0
1466,180104-022-0104,0.4931543112890864,-0.3523181588723396,-0.4585710558686342,0.2293608868998924,0.241350082681913,0.6517999021492218,0,0
1467,180104-022-0104,-1.4035930398228509,-0.7845043203938615,0.431858178827747,0.9461136584620552,2.2526007716978618,0.616298818154173,0,0
1468,180104-022-0104,0.4931543112890864,1.3303266299847611,-0.4585710558686342,0.9461136584620552,1.2469754271898874,0.5949981677571385,0,0
1469,180104-022-0104,-1.4035930398228509,-0.1448688013420143,-0.4585710558686342,0.9461136584620552,-0.4290668136567364,0.616298818154173,0,0
1470,180104-022-0104,0.4931543112890864,-1.6258267148224068,-0.4585710558686342,-1.204144656224433,-1.4346921581647107,0.609198601355153,0,0
1471,180104-022-0104,0.4931543112890864,-2.07530032280479,-0.2359637471945389,0.5877372726809738,-0.4290668136567364,0.609198601355153,0,0
1472,180104-022-0104,0.4931543112890864,-0.7211170167040334,0.431858178827747,1.6628664300242175,-1.4346921581647107,-1.016751045618404,0,0
1473,180104-022-0104,0.4931543112890864,-0.3638431231795838,0.2092508701536516,0.9461136584620552,0.241350082681913,-0.5126356528886241,0,0
1474,180104-022-0104,0.4931543112890864,-0.0008067475015069,0.431858178827747,0.9461136584620552,0.241350082681913,-1.5776681727402928,0,0
1475,180104-022-0104,0.4931543112890864,-0.438755391176646,-0.0133564385204436,0.2293608868998924,-0.4290668136567364,-1.84747641110272,0,0
1476,180104-022-0104,0.4931543112890864,-0.3523181588723396,0.431858178827747,0.9461136584620552,0.241350082681913,0.6517999021492218,0,0
1477,180104-022-0104,-1.4035930398228509,0.1778301992607126,0.2092508701536516,0.9461136584620552,-0.4290668136567364,0.715701853340325,0,0
1478,180104-022-0104,-1.4035930398228509,0.448666860480866,1.3222874135241285,0.9461136584620552,0.241350082681913,0.609198601355153,0,0
1479,180104-022-0104,-1.4035930398228509,0.4256169318663877,-0.4585710558686342,0.9461136584620552,2.2526007716978618,0.609198601355153,0,0
1480,180104-022-0104,0.4931543112890864,0.4832417534025886,-0.9037856732168248,-1.204144656224433,1.2469754271898874,0.8719066229185604,0,0
1481,180104-022-0104,0.4931543112890864,-0.0930064619594304,0.431858178827747,-0.4873918846622702,-0.4290668136567364,0.609198601355153,0,0
1482,180104-022-0104,0.4931543112890864,-0.4560428376375073,-0.9037856732168248,-2.2792738135676767,0.241350082681913,-2.216687684651299,0,0
1483,180104-022-0104,-1.4035930398228509,-1.6258267148224068,-0.9037856732168248,-0.4873918846622702,0.241350082681913,0.609198601355153,0,0
1484,180104-022-0104,0.4931543112890864,-0.3523181588723396,0.431858178827747,-0.4873918846622702,0.241350082681913,0.6517999021492218,0,0
1485,180104-022-0104,0.4931543112890864,-0.0930064619594304,-0.4585710558686342,0.9461136584620552,0.241350082681913,0.609198601355153,0,0
1486,180104-022-0104,0.4931543112890864,-0.686542123782321,-0.9037856732168248,-1.204144656224433,0.241350082681913,-0.8037445416480604,0,0
1487,180104-022-0104,0.4931543112890864,0.6734036644720526,-0.9037856732168248,0.9461136584620552,-2.440317502672685,0.8009044549284625,0,0
1488,180104-022-0104,0.4931543112890864,-0.427230426869412,-0.2359637471945389,-0.4873918846622702,0.241350082681913,-0.1008230785459761,0,0
1489,180104-022-0104,0.4931543112890864,-0.7268794988576607,0.431858178827747,1.6628664300242175,0.241350082681913,-1.4569644871571064,0,0
1490,180104-022-0104,0.4931543112890864,0.3334172174084642,0.2092508701536516,-0.4873918846622702,0.241350082681913,0.609198601355153,0,0
1491,180104-022-0104,0.4931543112890864,-0.3523181588723396,-0.9037856732168248,-0.1290154988811888,0.241350082681913,0.609198601355153,0,0
1492,180104-022-0104,0.4931543112890864,0.9500028078458228,0.431858178827747,0.9461136584620552,0.241350082681913,0.6375994685512073,0,0
1493,180104-022-0104,-1.4035930398228509,0.8750905398487607,-0.4585710558686342,-1.204144656224433,-0.4290668136567364,0.7086016365413051,0,0
1494,180104-022-0104,-1.4035930398228509,0.6734036644720526,-1.3490002905650154,-0.4873918846622702,-1.4346921581647107,0.8009044549284625,0,0
1495,180104-022-0104,0.4931543112890864,0.6734036644720526,-0.2359637471945389,0.2293608868998924,1.2469754271898874,0.8009044549284625,0,0
1496,180104-022-0104,-1.4035930398228509,-0.427230426869412,0.431858178827747,-0.4873918846622702,0.241350082681913,-0.1008230785459761,0,0
1497,180104-022-0104,0.4931543112890864,2.1543615779524448,0.431858178827747,-0.4873918846622702,-1.4346921581647107,0.5949981677571385,0,0
1498,180104-022-0104,2.3899016624010234,2.200461435181412,-0.4585710558686342,-1.204144656224433,-1.4346921581647107,0.5949981677571385,0,0
1499,180104-022-0104,0.4931543112890864,2.482823060708799,3.5483605002650784,-1.204144656224433,0.241350082681913,0.5949981677571385,0,0
1500,180104-022-0104,0.4931543112890864,0.3968045210982822,-0.4585710558686342,0.2293608868998924,0.241350082681913,0.609198601355153,0,0
1501,180104-022-0104,-1.4035930398228509,-0.6519672308605985,-0.0133564385204436,0.9461136584620552,1.2469754271898874,-1.634469907132376,0,0
1502,180104-022-0104,-1.4035930398228509,-0.4560428376375073,-0.0133564385204436,0.2293608868998924,1.2469754271898874,-2.216687684651299,0,0
1503,180104-022-0104,0.4931543112890864,1.6069257733585314,4.43878973496146,-1.204144656224433,0.241350082681913,0.5949981677571385,0,0
1504,180104-022-0104,0.4931543112890864,-0.242830997953565,0.431858178827747,-0.1290154988811888,-0.4290668136567364,-2.188286817455245,0,0
1505,180104-022-0104,0.4931543112890864,-0.5136676591737082,-1.3490002905650154,-2.637650199348758,-1.4346921581647107,0.6233990349531676,0,0
1506,180104-022-0104,0.4931543112890864,-2.0407254298830675,0.431858178827747,0.9461136584620552,0.241350082681913,0.609198601355153,0,0
1507,180104-022-0104,0.4931543112890864,-0.121818872727536,-0.0133564385204436,0.9461136584620552,-0.7642752618260612,0.6304992517521875,0,0
1508,180104-022-0104,-1.4035930398228509,-0.4502803554838903,-0.9037856732168248,0.2293608868998924,1.2469754271898874,-1.50666600475017,0,0
1509,180104-022-0104,0.4931543112890864,-0.7211170167040334,-0.2359637471945389,-0.1290154988811888,-0.7642752618260612,-1.016751045618404,0,0
1510,180104-022-0104,0.4931543112890864,0.6618787001648083,0.2092508701536516,-0.4873918846622702,-1.4346921581647107,0.616298818154173,0,0
1511,180104-022-0104,2.3899016624010234,2.200461435181412,-0.9037856732168248,-1.920897427786596,-1.4346921581647107,0.5949981677571385,0,0
1512,180104-022-0104,-1.4035930398228509,-0.427230426869412,-0.0133564385204436,-0.1290154988811888,-0.4290668136567364,-0.1008230785459761,0,0
1513,180104-022-0105,0.2448470184052904,0.0867095787517685,0.1698748933407016,-0.2406945137808592,0.4228854653311075,-0.3612292837360792,0,0
1514,180104-022-0105,0.2448470184052904,-0.1956229348439278,0.1698748933407016,-0.5492772237563188,-0.4228854653311388,1.3915132605481833,0,0
1515,180104-022-0105,-1.504060255918383,1.4553044751647788,-0.5096246800221048,0.37647090617006,1.8325036831015185,-1.0458943400971283,0,0
1516,180104-022-0105,0.2448470184052904,0.4647480291595531,-0.849374466703508,1.6108017460718986,-0.4228854653311388,-1.0390476895335097,0,0
1517,180104-022-0105,0.2448470184052904,-1.3967324418357647,-0.5096246800221048,0.37647090617006,-0.4228854653311388,1.0286407806768267,0,0
1518,180104-022-0105,0.2448470184052904,-0.348752433743286,0.849374466703508,-0.8578599337317785,0.4228854653311075,0.1796561107891218,0,0
1519,180104-022-0105,-1.504060255918383,0.0867095787517685,-0.5096246800221048,0.37647090617006,-1.832503683101549,-0.3612292837360792,0,0
1520,180104-022-0105,0.2448470184052904,0.3068332334195927,-0.1698748933407016,-0.2406945137808592,-1.2686563959933854,-1.0322010389699152,0,0
1521,180104-022-0105,0.2448470184052904,1.900337081341038,0.1698748933407016,0.37647090617006,1.268656395993354,-1.0458943400971283,0,0
1522,180104-022-0105,0.2448470184052904,-1.4302295197199977,-0.1698748933407016,0.37647090617006,1.268656395993354,1.6722259336561875,0,0
1523,180104-022-0105,0.2448470184052904,-0.123843482234851,0.1698748933407016,-0.5492772237563188,-0.4228854653311388,-0.3543826331724848,0,0
1524,180104-022-0105,-1.504060255918383,1.900337081341038,-0.1698748933407016,0.9936363261209792,0.4228854653311075,-1.0458943400971283,0,0
1525,180104-022-0105,0.2448470184052904,1.4553044751647788,-1.1891242533849111,-0.8578599337317785,0.4228854653311075,-1.0458943400971283,0,0
1526,180104-022-0105,0.2448470184052904,1.900337081341038,-0.5096246800221048,0.37647090617006,0.4228854653311075,-1.0458943400971283,0,0
1527,180104-022-0105,0.2448470184052904,-1.5307207533727052,-1.1891242533849111,0.9936363261209792,0.4228854653311075,1.6790725842198062,0,0
1528,180104-022-0105,0.2448470184052904,-0.348752433743286,0.849374466703508,-0.8578599337317785,0.4228854653311075,0.1796561107891218,0,0
1529,180104-022-0105,1.993754292728964,-1.3967324418357647,-0.5096246800221048,1.6108017460718986,-1.832503683101549,1.0286407806768267,0,0
1530,180104-022-0105,-1.504060255918383,-0.047278732785172,-0.5096246800221048,-0.8578599337317785,-0.4228854653311388,0.0974963040258183,0,0
1531,180104-022-0105,0.2448470184052904,-0.8847056798910395,-1.1891242533849111,-1.4750253536826978,-0.4228854653311388,1.6790725842198062,0,0
1532,180104-022-0105,0.2448470184052904,0.1632743282014475,-0.1698748933407016,0.9936363261209792,-0.4228854653311388,-0.3612292837360792,0,0
1533,180104-022-0105,0.2448470184052904,-0.1764817474815102,-0.5096246800221048,0.37647090617006,1.8325036831015185,-0.1010565623188825,0,0
1534,180104-022-0105,0.2448470184052904,0.1632743282014475,0.1698748933407016,0.37647090617006,1.268656395993354,-0.3612292837360792,0,0
1535,180104-022-0105,0.2448470184052904,-0.372678917946306,0.849374466703508,0.37647090617006,0.4228854653311075,0.1659628096619086,0,0
1536,180104-022-0105,-1.504060255918383,-0.4253171831929651,0.1698748933407016,-0.8578599337317785,1.268656395993354,-0.3269960309180341,0,0
1537,180104-022-0105,0.2448470184052904,1.4553044751647788,-0.5096246800221048,0.9936363261209792,-1.832503683101549,-1.0458943400971283,0,0
1538,180104-022-0105,0.2448470184052904,-0.372678917946306,-0.1698748933407016,-0.2406945137808592,0.4228854653311075,0.1659628096619086,0,0
1539,180104-022-0105,0.2448470184052904,-0.4923113389614311,-0.5096246800221048,-1.4750253536826978,-0.4228854653311388,1.6722259336561875,0,0
1540,180104-022-0105,0.2448470184052904,1.4218073972805458,2.2083736134291208,2.2279671660228093,0.4228854653311075,-1.0458943400971283,0,0
1541,180104-022-0105,0.2448470184052904,1.5797221930205063,-0.1698748933407016,-2.092190773633617,0.4228854653311075,-1.0458943400971283,0,0
1542,180104-022-0105,-1.504060255918383,-0.4253171831929651,-1.1891242533849111,0.9936363261209792,-1.832503683101549,-0.3269960309180341,0,0
1543,180104-022-0105,0.2448470184052904,-0.372678917946306,0.849374466703508,0.0678881961946004,-0.4228854653311388,0.1659628096619086,0,0
1544,180104-022-0105,0.2448470184052904,-0.372678917946306,0.1698748933407016,-0.8578599337317785,-0.9867327524393033,0.1659628096619086,0,0
1545,180104-022-0105,-1.504060255918383,1.7902752540071258,-1.1891242533849111,0.9936363261209792,-0.9867327524393033,-1.0458943400971283,0,0
1546,180104-022-0105,0.2448470184052904,0.7614364332770649,0.1698748933407016,-0.2406945137808592,1.268656395993354,-1.0458943400971283,0,0
1547,180104-022-0105,-1.504060255918383,-0.1764817474815102,-1.1891242533849111,-0.8578599337317785,-0.9867327524393033,-0.3612292837360792,0,0
1548,180104-022-0105,-1.504060255918383,-1.4302295197199977,0.1698748933407016,-0.2406945137808592,-0.9867327524393033,1.6722259336561875,0,0
1549,180104-022-0105,1.993754292728964,-1.4302295197199977,-1.1891242533849111,-2.092190773633617,-0.4228854653311388,1.5352929223839826,0,0
1550,180104-022-0105,0.2448470184052904,-0.1764817474815102,3.5673727601547287,-1.4750253536826978,-0.4228854653311388,-0.3612292837360792,0,0
1551,180104-022-0105,1.993754292728964,-1.4302295197199977,-0.1698748933407016,0.37647090617006,1.268656395993354,1.6790725842198062,0,0
1552,180104-022-0105,0.2448470184052904,-1.2627441302988245,0.849374466703508,0.9936363261209792,-0.4228854653311388,1.1039539368765356,0,0
1553,180104-022-0105,0.2448470184052904,0.3068332334195927,0.1698748933407016,0.0678881961946004,-0.4228854653311388,-1.0322010389699152,0,0
1554,180104-022-0105,0.2448470184052904,-0.1764817474815102,-1.1891242533849111,0.37647090617006,0.4228854653311075,-0.1010565623188825,0,0
1555,180104-022-0105,0.2448470184052904,0.9097806353358122,2.2083736134291208,0.0678881961946004,0.4228854653311075,-1.0458943400971283,0,0
1556,180104-022-0105,0.2448470184052904,-0.123843482234851,-0.1698748933407016,-0.2406945137808592,-0.4228854653311388,-0.3543826331724848,0,0
1557,180104-022-0105,1.993754292728964,0.9528483069012584,-0.5096246800221048,-0.2406945137808592,-0.4228854653311388,-1.0458943400971283,0,0
1558,180104-022-0105,-1.504060255918383,0.5556686691310475,-0.5096246800221048,-0.8578599337317785,0.4228854653311075,-1.0458943400971283,0,0
1559,180104-022-0105,1.993754292728964,-1.4302295197199977,-0.5096246800221048,-1.4750253536826978,-1.832503683101549,1.644839331401761,0,0
1560,180104-022-0105,-1.504060255918383,-0.348752433743286,2.2083736134291208,-0.2406945137808592,0.4228854653311075,0.1796561107891218,0,0
1561,180104-022-0105,-1.504060255918383,-0.4253171831929651,0.1698748933407016,0.9936363261209792,1.268656395993354,-0.3269960309180341,0,0
1562,180104-022-0105,0.2448470184052904,-0.4923113389614311,1.5288740400663143,2.2279671660228093,1.8325036831015185,1.6722259336561875,0,0
1563,180105-021-0101,-1.4687392967954531,-1.381699530099553,0.2195304186384108,-1.0023181126426834,-0.3907955229346936,-0.4897135823445688,0,0
1564,180105-021-0101,0.4638124095143767,-1.0988667676192283,1.0638781826322992,-0.5272858317693735,-0.1255496928885233,-0.4709073771854176,0,0
1565,180105-021-0101,0.4638124095143767,0.4710600154237499,-1.187715854684737,-1.0023181126426834,0.0512808604755901,-0.4709073771854176,0,0
1566,180105-021-0101,-1.4687392967954531,-0.9717969757802308,-0.0619188360262189,-2.427414955262613,-6.049373230586323,-2.0882410208732862,0,0
1567,180105-021-0101,0.4638124095143767,-0.5946866258064647,-1.6098897366816818,-0.5272858317693735,0.0512808604755901,-0.4709073771854176,0,0
1568,180105-021-0101,-1.4687392967954531,-1.0988667676192283,0.3602550459707248,-1.0023181126426834,-0.1255496928885233,-0.4709073771854176,0,0
1569,180105-021-0101,0.4638124095143767,0.7497937523608909,0.7824289279676695,0.8978110108505563,0.3165266905217605,1.390906933571583,0,0
1570,180105-021-0101,2.3963641158242064,0.700605445842571,-0.9062666000201072,-0.5272858317693735,0.5817725205679308,1.071201445865846,0,0
1571,180105-021-0101,0.4638124095143767,1.1105080001618932,1.7675013192938729,0.6602948704139013,0.7586030739320444,1.4097131387307675,0,0
1572,180105-021-0101,0.4638124095143767,-1.381699530099553,0.3602550459707248,-1.9523826743893031,-0.3907955229346936,-0.4897135823445688,0,0
1573,180105-021-0101,-1.4687392967954531,-1.381699530099553,-2.17278824601094,-2.427414955262613,-0.8328719063449775,-0.4897135823445688,0,0
1574,180105-021-0101,2.3963641158242064,0.8809625697430722,-0.2026434633585337,0.4227787299772463,0.3165266905217605,-0.2640391204346212,0,0
1575,180105-021-0101,0.4638124095143767,-0.5946866258064647,0.3602550459707248,-0.0522535508960635,0.0512808604755901,-0.4709073771854176,0,0
1576,180105-021-0101,0.4638124095143767,0.9219528251750104,-0.4840927180231635,-0.0522535508960635,0.493357243885874,-0.1512018894796475,0,0
1577,180105-021-0101,0.4638124095143767,0.7497937523608909,-0.9766289136862648,0.4227787299772463,0.7586030739320444,1.390906933571583,0,0
1578,180105-021-0101,0.4638124095143767,1.4835193245924756,0.2195304186384108,0.8978110108505563,0.3165266905217605,3.045852987577787,0,0
1579,180105-021-0101,-1.4687392967954531,1.1105080001618932,1.486052064629243,-0.0522535508960635,0.7586030739320444,1.4097131387307675,0,0
1580,180105-021-0101,-1.4687392967954531,0.9219528251750104,-0.4137304043570061,0.1852625895405913,0.3165266905217605,-0.1512018894796475,0,0
1581,180105-021-0101,0.4638124095143767,0.688308369212991,0.6417043006353546,0.4227787299772463,0.0512808604755901,-0.4709073771854176,0,0
1582,180105-021-0101,0.4638124095143767,1.0080323615820554,0.9231535552999844,-0.0522535508960635,0.5817725205679308,-0.170008094638832,0,0
1583,180105-021-0101,0.4638124095143767,-0.1519918671416007,-1.328440482017052,-0.5272858317693735,-0.3907955229346936,-0.4709073771854176,0,0
1584,180105-021-0101,0.4638124095143767,-1.004589180125787,0.0788057913060959,-1.4773503935159933,-0.1255496928885233,-0.4709073771854176,0,0
1585,180105-021-0101,-1.4687392967954531,-1.3653034279267748,0.0788057913060959,0.8978110108505563,0.3165266905217605,-0.5649384029812069,0,0
1586,180105-021-0101,-1.4687392967954531,-1.381699530099553,0.6417043006353546,-0.5272858317693735,0.0512808604755901,-0.4897135823445688,0,0
1587,180105-021-0101,0.4638124095143767,-0.721756417645448,-1.4691651093493667,-0.5272858317693735,-0.3907955229346936,-0.4709073771854176,0,0
1588,180105-021-0101,0.4638124095143767,-0.3118538633261402,-1.4691651093493667,-1.0023181126426834,0.0512808604755901,-0.4709073771854176,0,0
1589,180105-021-0101,0.4638124095143767,-1.1849463040262882,0.0788057913060959,1.847875572597176,-0.3907955229346936,-1.241961788711016,0,0
1590,180105-021-0101,0.4638124095143767,0.9752401572365136,-0.3433680906908486,0.8978110108505563,0.5817725205679308,-0.0759770688430094,0,0
1591,180105-021-0101,0.4638124095143767,-0.3118538633261402,0.9231535552999844,0.8978110108505563,0.3165266905217605,-0.4709073771854176,0,0
1592,180105-021-0101,0.4638124095143767,1.4835193245924756,-0.3433680906908486,-0.0522535508960635,0.3165266905217605,3.045852987577787,0,0
1593,180105-021-0101,-1.4687392967954531,0.8809625697430722,1.486052064629243,1.3728432917238662,0.0512808604755901,-0.2640391204346212,0,0
1594,180105-021-0101,0.4638124095143767,0.6678132414970293,-0.4840927180231635,-0.0522535508960635,0.3165266905217605,1.3532945232532805,0,0
1595,180105-021-0101,0.4638124095143767,0.6678132414970293,-1.0469912273524222,0.8978110108505563,0.5817725205679308,1.3532945232532805,0,0
1596,180105-021-0101,-1.4687392967954531,-0.5946866258064647,0.3602550459707248,0.4227787299772463,0.0512808604755901,-0.4709073771854176,0,0
1597,180105-021-0101,-1.4687392967954531,0.688308369212991,-1.4691651093493667,-0.5272858317693735,0.3165266905217605,-0.4709073771854176,0,0
1598,180105-021-0101,-1.4687392967954531,-1.3857985556427512,0.2195304186384108,-1.0023181126426834,-0.3907955229346936,-0.4709073771854176,0,0
1599,180105-021-0101,0.4638124095143767,1.1105080001618932,1.0638781826322992,0.6602948704139013,0.3165266905217605,1.4097131387307675,0,0
1600,180105-021-0101,0.4638124095143767,1.3072612262351582,1.4156897509630864,0.6602948704139013,0.5817725205679308,0.1120849827486023,0,0
1601,180105-021-0101,-1.4687392967954531,-0.5946866258064647,0.3602550459707248,0.4227787299772463,0.0512808604755901,-0.4709073771854176,0,0
1602,180105-021-0101,0.4638124095143767,0.1882272529434254,-1.6098897366816818,-1.0023181126426834,0.0512808604755901,-0.4709073771854176,0,0
1603,180105-021-0101,0.4638124095143767,-0.721756417645448,-1.6098897366816818,-1.2398342530793385,-0.1255496928885233,-0.4709073771854176,0,0
1604,180105-021-0101,0.4638124095143767,0.9752401572365136,-0.9766289136862648,0.1852625895405913,0.7586030739320444,-0.0759770688430094,0,0
1605,180105-021-0101,0.4638124095143767,-0.1519918671416007,0.0788057913060959,0.4227787299772463,0.0512808604755901,-0.4709073771854176,0,0
1606,180105-021-0101,0.4638124095143767,-0.721756417645448,0.0788057913060959,0.8978110108505563,0.3165266905217605,-0.4709073771854176,0,0
1607,180105-021-0101,0.4638124095143767,1.1105080001618932,1.7675013192938729,1.3728432917238662,0.493357243885874,1.4097131387307675,0,0
1608,180105-021-0101,-1.4687392967954531,-1.381699530099553,0.6417043006353546,-0.5272858317693735,0.0512808604755901,-0.4897135823445688,0,0
1609,180105-021-0101,0.4638124095143767,-1.3653034279267748,0.0788057913060959,1.847875572597176,-0.3907955229346936,-0.5649384029812069,0,0
1610,180105-021-0101,0.4638124095143767,-1.1849463040262882,0.3602550459707248,0.1852625895405913,-2.0706857798937675,-1.241961788711016,0,0
1611,180105-021-0101,0.4638124095143767,0.8809625697430722,0.9231535552999844,1.3728432917238662,0.5817725205679308,-0.2640391204346212,0,0
1612,180105-021-0101,0.4638124095143767,1.3072612262351582,1.345327437296929,0.8978110108505563,0.5817725205679308,0.1120849827486023,0,0
1613,180105-021-0102,0.1799908170293975,-0.0822203576333252,0.4737191204093173,-0.7640875520737372,-1.248354104764989,0.0445848657717136,0,0
1614,180105-021-0102,0.1799908170293975,-0.2721201684107983,-0.0231890478522022,-0.0818665234364688,-0.1659661526566219,-0.2948154965043235,0,0
1615,180105-021-0102,0.1799908170293975,-0.0488313799142088,-0.1888251039393762,-0.0818665234364688,-0.1659661526566219,0.1062940225491756,0,0
1616,180105-021-0102,0.1799908170293975,0.3414022971779665,0.4737191204093173,-0.7640875520737372,0.555625815415623,0.4456943848252196,0,0
1617,180105-021-0102,0.1799908170293975,2.5951582932183235,0.8049912325836653,-0.7640875520737372,-1.248354104764989,2.354821422627943,0,0
1618,180105-021-0102,0.1799908170293975,2.9186140148722624,1.1362633447580133,-0.7640875520737372,-0.1659661526566219,2.327823666537798,0,0
1619,180105-021-0102,0.1799908170293975,-0.6957428232220865,-0.8513693282880721,0.6003545052007997,-0.1659661526566219,-0.9851866879521792,0,0
1620,180105-021-0102,0.1799908170293975,-0.6247912455689664,-2.176457776985464,0.6003545052007997,0.555625815415623,-0.7306364162451462,0,0
1621,180105-021-0102,0.1799908170293975,0.1452420530781551,1.1362633447580133,-0.0818665234364688,0.555625815415623,0.4264102733322598,0,0
1622,180105-021-0102,2.4298760298957154,0.1723705974749407,-1.845185664811116,-2.4696401236669083,-0.1659661526566219,0.4264102733322598,0,0
1624,180105-021-0102,0.1799908170293975,-0.6247912455689664,-0.5200972161137242,-0.0818665234364688,0.555625815415623,-0.7306364162451462,0,0
1625,180105-021-0102,0.1799908170293975,-0.2762937906256892,1.1362633447580133,-1.4463085807110057,-0.5267621366927444,-0.3333837194902363,0,0
1626,180105-021-0102,0.1799908170293975,-0.8856426339995632,-0.5200972161137242,1.2825755338380682,1.6380137675239903,-1.108605001507103,0,0
1627,180105-021-0102,-2.0698943958369203,-0.6957428232220865,-0.8513693282880721,0.6003545052007997,0.555625815415623,-0.9851866879521792,0,0
1628,180105-021-0102,-2.0698943958369203,-0.0655258687737652,0.4737191204093173,-0.7640875520737372,0.555625815415623,0.052298510368899,0,0
1629,180105-021-0102,0.1799908170293975,0.3518363527151883,0.1424470082349717,-0.0818665234364688,-1.248354104764989,1.2054883776477223,0,0
1630,180105-021-0102,0.1799908170293975,-0.4828880902627187,-2.3420938330726355,1.2825755338380682,-0.1659661526566219,-0.5995044580930439,0,0
1631,180105-021-0102,-2.0698943958369203,-0.6957428232220865,-0.5200972161137242,1.2825755338380682,0.555625815415623,-0.7306364162451462,0,0
1632,180105-021-0102,0.1799908170293975,2.5951582932183235,-0.0231890478522022,-0.0818665234364688,-1.248354104764989,2.354821422627943,0,0
1633,180105-021-0102,0.1799908170293975,-0.4745408458329405,0.1424470082349717,-0.0818665234364688,0.555625815415623,-0.3449541863860108,0,0
1634,180105-021-0102,0.1799908170293975,0.330968241640741,0.4737191204093173,-0.0818665234364688,-0.1659661526566219,0.5729695206787327,0,0
1635,180105-021-0102,0.1799908170293975,-0.6957428232220865,-1.513913552636768,0.6003545052007997,-0.1659661526566219,-0.7306364162451462,0,0
1636,180105-021-0102,-2.0698943958369203,-0.0822203576333252,1.1362633447580133,0.6003545052007997,-1.248354104764989,0.0445848657717136,0,0
1637,180105-021-0102,0.1799908170293975,-0.4954089569073878,-0.1888251039393762,1.2825755338380682,-0.1659661526566219,-0.7267795939465569,0,0
1638,180105-021-0102,0.1799908170293975,2.6202000265076584,0.1424470082349717,-1.4463085807110057,-0.1659661526566219,2.185121241489921,0,0
1639,180105-021-0102,-2.0698943958369203,-0.9002503117516759,-0.1888251039393762,0.6003545052007997,0.555625815415623,-1.1124618238056925,0,0
1640,180105-021-0102,0.1799908170293975,0.3414022971779665,1.1362633447580133,-1.4463085807110057,-1.248354104764989,0.4456943848252196,0,0
1641,180105-021-0102,0.1799908170293975,-0.8856426339995632,-2.839002001334157,2.647017591112605,0.555625815415623,-1.108605001507103,0,0
1642,180105-021-0102,0.1799908170293975,0.1807178419047189,1.1362633447580133,-0.0818665234364688,-1.248354104764989,0.430267095630849,0,0
1643,180105-021-0102,0.1799908170293975,-0.5162770679818351,-0.1888251039393762,1.2825755338380682,0.555625815415623,-0.7113523047521931,0,0
1644,180105-021-0102,0.1799908170293975,-0.6853087676848646,0.4737191204093173,0.9414650195194338,0.555625815415623,-0.7306364162451462,0,0
1645,180105-021-0102,-2.0698943958369203,-0.0655258687737652,0.8049912325836653,-0.0818665234364688,-1.248354104764989,0.052298510368899,0,0
1646,180105-021-0102,0.1799908170293975,-0.6853087676848646,0.1424470082349717,0.6003545052007997,0.555625815415623,-0.7306364162451462,0,0
1647,180105-021-0102,0.1799908170293975,0.2412353640206172,0.4737191204093173,-1.1051980663923715,-1.248354104764989,0.8660880153716786,0,0
1648,180105-021-0102,0.1799908170293975,-0.8856426339995632,-0.1888251039393762,1.2825755338380682,1.6380137675239903,-1.108605001507103,0,0
1649,180105-021-0102,0.1799908170293975,-0.0655258687737652,0.8049912325836653,-1.4463085807110057,0.555625815415623,0.052298510368899,0,0
1650,180105-021-0102,0.1799908170293975,0.370617652682192,-0.1888251039393762,-0.0818665234364688,-0.1659661526566219,1.4330408932646037,0,0
1651,180105-021-0102,0.1799908170293975,-0.251252057336351,0.8049912325836653,0.6003545052007997,0.555625815415623,0.0137302873829861,0,0
1652,180105-021-0102,0.1799908170293975,-0.6853087676848646,1.1362633447580133,0.6003545052007997,0.555625815415623,-0.7306364162451462,0,0
1653,180105-021-0102,0.1799908170293975,-0.6957428232220865,-0.8513693282880721,1.2825755338380682,-0.1659661526566219,-0.9851866879521792,0,0
1654,180105-021-0102,2.4298760298957154,-0.3848079682128167,0.4737191204093173,-0.7640875520737372,1.6380137675239903,-0.3410973640874216,0,0
