Unnamed: 0,LOT,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Humidity,Temperature,Casting_Pressure,Short_Shot,ERROR
2284,180108-021-0103,0.75,0.315789473684211,0.4285714285714285,0.1764705882352952,0.4555873925501399,0.5,0,0
2285,180108-021-0103,1.0,0.421052631578948,0.4285714285714285,0.0642325895875629,0.0014326647564487,0.0,0,0
2286,180108-021-0103,0.5,0.5789473684210534,0.5714285714285714,0.3522650439486129,0.0300859598853879,0.5,0,0
2287,180108-021-0103,0.25,0.4736842105263165,0.7857142857142857,0.0878972278566612,0.8524355300859577,0.0,0,0
2288,180108-021-0103,0.375,0.842105263157896,0.7857142857142857,0.1000676132521991,0.554441260744986,0.5,0,0
2289,180108-021-0103,0.25,0.631578947368422,0.2142857142857142,0.4550371872887079,0.0,0.0,0,0
2290,180108-021-0103,0.25,0.210526315789474,0.5714285714285714,0.0,0.9240687679083084,0.5,0,0
2291,180108-021-0103,0.25,0.210526315789474,0.0,0.5098039215686285,0.8997134670487102,0.5,0,0
2292,180108-021-0103,0.0,0.526315789473685,0.5714285714285714,0.4259634888438133,0.9111747851002848,0.5,0,0
2293,180108-021-0103,0.5,0.736842105263159,0.3571428571428571,0.3989181879648417,0.9985673352435512,0.5,0,0
2294,180108-021-0103,0.75,1.0,0.5714285714285714,0.1555104800540926,0.7134670487106028,0.5,0,0
2295,180108-021-0103,0.0,0.315789473684211,0.2142857142857142,0.1825557809330642,1.0,0.5,0,0
2296,180108-021-0103,0.625,0.631578947368422,0.4285714285714285,0.2873563218390821,1.0,0.5,0,0
2297,180108-021-0103,0.0,0.526315789473685,0.5714285714285714,0.3995943204868144,0.0,0.5,0,0
2298,180108-021-0103,0.25,0.421052631578948,0.2142857142857142,0.0114942528735652,0.9083094555873924,0.5,0,0
2299,180108-021-0103,0.75,0.631578947368422,0.4285714285714285,1.0,0.2808022922636072,0.5,0,0
2300,180108-021-0103,0.0,0.1578947368421055,0.5714285714285714,0.3989181879648417,0.9985673352435512,0.5,0,0
2301,180108-021-0103,0.75,0.210526315789474,0.2142857142857142,0.2177146720757277,0.8567335243552989,0.5,0,0
2302,180108-021-0103,0.375,0.736842105263159,0.4285714285714285,0.3989181879648417,0.9985673352435512,0.5,0,0
2303,180108-021-0103,0.5,0.526315789473685,0.5714285714285714,0.342123056118998,0.4140401146131773,0.5,0,0
2304,180108-021-0103,0.25,0.421052631578948,0.4285714285714285,0.1000676132521991,0.554441260744986,0.5,0,0
2305,180108-021-0103,0.5,0.631578947368422,0.2142857142857142,0.4901960784313714,0.0,0.5,0,0
2306,180108-021-0103,1.0,0.315789473684211,0.0,0.2177146720757277,0.8567335243552989,0.5,0,0
2307,180108-021-0103,0.5,0.631578947368422,0.5714285714285714,0.4901960784313714,0.0,0.0,0,0
2308,180108-021-0103,0.5,0.736842105263159,0.5714285714285714,0.4070317782285336,1.0,0.5,0,0
2309,180108-021-0103,0.5,0.526315789473685,0.7857142857142857,0.2650439486139292,0.8638968481375324,0.0,0,0
2310,180108-021-0103,0.5,0.736842105263159,0.5714285714285714,0.4070317782285336,1.0,0.5,0,0
2311,180108-021-0103,0.5,0.736842105263159,0.7857142857142857,0.3766058147396888,0.9684813753581634,0.5,0,0
2312,180108-021-0103,0.5,0.421052631578948,0.5714285714285714,0.3130493576741034,0.9340974212034392,0.5,0,0
2313,180108-021-0104,0.3235294117647057,1.0,0.7619047619047619,0.9900990099009932,0.0057224606580798,0.5,0,0
2314,180108-021-0104,0.3823529411764705,0.875,1.0,1.0,0.0,0.5,0,0
2315,180108-021-0104,0.3235294117647057,1.0,0.238095238095238,0.4059405940594041,0.5193133047210309,0.0,0,0
2316,180108-021-0104,0.3823529411764705,0.75,0.8571428571428571,0.7369165487977373,0.284692417739626,0.5,0,0
2317,180108-021-0104,0.1470588235294114,0.625,0.0952380952380952,0.1414427157001433,1.0,1.0,0,0
2318,180108-021-0104,0.3823529411764705,0.875,0.8571428571428571,0.4752475247524726,0.2975679542203133,0.5,0,0
2319,180108-021-0104,0.0882352941176467,0.25,0.0,0.0876944837340942,1.0,0.5,0,0
2320,180108-021-0104,0.1470588235294114,0.5,0.4761904761904761,0.4229137199434217,0.376251788268954,0.5,0,0
2321,180108-021-0104,0.8529411764705881,0.625,0.4761904761904761,0.1400282885431452,1.0,0.0,0,0
2322,180108-021-0104,0.3235294117647057,0.75,0.6190476190476191,1.0,0.0,1.0,0,0
2323,180108-021-0104,1.0,0.625,1.0,0.1357850070721407,1.0,0.5,0,0
2324,180108-021-0104,0.1470588235294114,0.25,0.0952380952380952,0.0,1.0,0.0,0,0
2325,180108-021-0104,0.2941176470588234,0.75,0.6190476190476191,0.4342291371994368,0.2875536480686659,0.5,0,0
2326,180108-021-0104,0.5,0.25,0.3809523809523809,0.2828854314002866,0.9427753934191712,1.0,0,0
2327,180108-021-0104,0.4411764705882352,0.75,0.4761904761904761,0.2913719943422954,0.5736766809728197,0.5,0,0
2328,180108-021-0104,0.2352941176470586,0.75,0.4761904761904761,0.2828854314002866,0.7267525035765386,0.5,0,0
2329,180108-021-0104,0.2941176470588234,1.0,0.6190476190476191,0.8910891089108938,0.1430615164520717,0.5,0,0
2330,180108-021-0104,0.5,0.5,0.6190476190476191,0.1485148514851539,0.8569384835479231,0.5,0,0
2331,180108-021-0104,0.3823529411764705,0.75,0.4761904761904761,0.9900990099009932,0.064377682403431,0.5,0,0
2332,180108-021-0104,0.2647058823529409,0.5625,0.6190476190476191,0.4483734087694481,0.284692417739626,0.5,0,0
2333,180108-021-0104,0.2058823529411762,0.5,0.6190476190476191,0.2149929278642162,0.6623748211731025,0.5,0,0
2334,180108-021-0104,0.2058823529411762,0.375,0.6190476190476191,0.1626591230551653,0.8583690987124457,0.5,0,0
2335,180108-021-0104,0.3235294117647057,0.5625,0.7619047619047619,1.0,0.0,0.0,0,0
2336,180108-021-0104,0.3235294117647057,0.75,0.4761904761904761,0.4031117397454079,0.4692417739628045,0.5,0,0
2337,180108-021-0104,0.3235294117647057,0.75,0.6190476190476191,0.7142857142857172,0.284692417739626,0.5,0,0
2338,180108-021-0104,0.2352941176470586,1.0,0.6190476190476191,0.2305516265912357,0.7138769670958515,0.5,0,0
2339,180108-021-0104,0.2058823529411762,0.375,0.4761904761904761,0.562942008486567,0.284692417739626,0.5,0,0
2340,180108-021-0104,0.2058823529411762,0.875,0.3809523809523809,0.2828854314002866,0.9957081545064376,0.5,0,0
2341,180108-021-0104,0.1470588235294114,0.625,0.4761904761904761,0.2800565770862803,0.7482117310443507,0.5,0,0
2342,180108-021-0104,0.2352941176470586,0.625,0.7619047619047619,0.7142857142857172,0.284692417739626,0.5,0,0
2343,180108-021-0104,0.0,0.25,0.0952380952380952,0.0,1.0,0.0,0,0
2344,180108-021-0104,0.1470588235294114,0.5,0.4761904761904761,0.1414427157001433,1.0,1.0,0,0
2345,180108-021-0104,0.2647058823529409,0.625,0.6190476190476191,0.4342291371994368,0.2875536480686659,0.5,0,0
2346,180108-021-0104,0.2647058823529409,0.75,0.3809523809523809,0.2828854314002866,0.7367668097281809,0.5,0,0
2347,180108-021-0104,0.3823529411764705,0.875,0.7619047619047619,0.8528995756718541,0.1444921316165942,0.5,0,0
2348,180108-021-0104,0.3235294117647057,1.0,0.6190476190476191,0.8528995756718541,0.1444921316165942,0.5,0,0
2349,180108-021-0104,0.3823529411764705,0.625,0.6190476190476191,0.2800565770862803,0.7482117310443507,0.5,0,0
2350,180108-021-0104,0.1470588235294114,0.5,0.238095238095238,0.1626591230551653,0.8583690987124457,0.0,0,0
2351,180108-021-0104,0.3235294117647057,0.5625,0.4761904761904761,0.2828854314002866,0.7181688125894139,0.5,0,0
2352,180108-021-0104,0.6176470588235291,0.875,0.238095238095238,0.7114568599717108,0.284692417739626,0.5,0,0
2353,180108-021-0104,0.3235294117647057,0.6875,0.6190476190476191,0.8260254596888297,0.284692417739626,0.0,0,0
2354,180108-021-0104,0.4411764705882352,0.5,0.238095238095238,0.2828854314002866,0.7153075822603739,0.5,0,0
2355,180108-021-0104,0.0294117647058823,0.375,0.238095238095238,0.0396039603960377,1.0,0.5,0,0
2356,180108-021-0104,0.2058823529411762,0.5,0.4761904761904761,0.2828854314002866,0.7353361945636635,0.5,0,0
2357,180108-021-0104,0.2647058823529409,0.625,0.3809523809523809,0.1414427157001433,1.0,0.5,0,0
2358,180108-021-0104,0.7352941176470587,0.0,0.3809523809523809,0.0,1.0,0.5,0,0
2359,180108-021-0104,0.3235294117647057,0.875,0.4761904761904761,0.9900990099009932,0.064377682403431,0.5,0,0
2360,180108-021-0104,0.3235294117647057,0.75,0.7619047619047619,0.4398868458274393,0.284692417739626,0.5,0,0
2361,180108-021-0104,0.5588235294117644,0.25,0.4761904761904761,0.1400282885431452,1.0,1.0,0,0
2362,180108-021-0104,0.2058823529411762,0.5,0.238095238095238,0.4229137199434217,0.376251788268954,0.5,0,0
2363,180212-021-0101,0.3829787234042551,0.4333333333333328,0.0,0.0396237742645588,0.6772341487768349,0.0,1,1
2364,180212-021-0101,0.2127659574468084,0.4666666666666662,0.5249999999999994,0.0392235341204725,0.7004493260109836,0.1341463414634146,1,1
2365,180212-021-0101,0.9361702127659574,0.8666666666666666,0.7999999999999997,0.2497498499099462,1.0,0.997560975609756,1,1
2366,180212-021-0101,0.3829787234042551,0.7333333333333331,0.7249999999999996,0.1258755253151894,0.7251622566150775,0.9902439024390244,1,1
2367,180212-021-0101,0.3404255319148933,0.7333333333333331,0.5999999999999994,0.0426255753452073,0.904143784323515,0.997560975609756,1,1
2368,180212-021-0101,0.7659574468085104,0.7999999999999998,0.7249999999999996,0.0262157294376626,0.954318522216675,0.997560975609756,1,1
2369,180212-021-0101,0.8085106382978722,0.7999999999999998,0.925,0.280568341004603,0.9947578632051924,0.997560975609756,1,1
2370,180212-021-0101,1.0,0.9666666666666668,0.925,0.280568341004603,0.9947578632051924,0.997560975609756,1,1
2371,180212-021-0101,0.9361702127659574,0.8666666666666666,1.0,0.2789673804282566,0.9750374438342488,1.0,1,1
2372,180212-021-0101,0.8085106382978722,0.9333333333333332,0.7999999999999997,0.1418851310786471,0.974538192710934,0.997560975609756,1,1
2373,180212-021-0101,0.7234042553191486,0.9333333333333332,0.8749999999999998,0.2395437262357412,0.9750374438342488,1.0,1,1
2374,180212-021-0101,0.4255319148936168,0.7333333333333331,0.6749999999999996,0.0,0.9268597104343488,0.9951219512195122,1,1
2375,180212-021-0101,0.4255319148936168,0.7333333333333331,0.7999999999999997,0.1494896938162897,0.7858212680978535,0.9926829268292684,1,1
2376,180212-021-0101,0.4255319148936168,0.5999999999999996,0.5249999999999994,0.0204122473484091,0.6992011982026962,0.0878048780487804,1,1
2377,180212-021-0101,0.7234042553191486,0.7333333333333331,0.925,0.0416249749849906,0.9615576635047428,1.0,1,1
2378,180212-021-0101,0.2127659574468084,0.3999999999999994,0.4749999999999992,0.0392235341204725,0.7004493260109836,0.1317073170731707,1,1
2379,180212-021-0101,0.2978723404255319,0.6999999999999997,0.5999999999999994,0.0262157294376626,0.6902146779830254,0.1317073170731707,1,1
2380,180212-021-0101,0.9361702127659574,0.8666666666666666,0.925,0.220532319391635,0.9750374438342488,0.997560975609756,1,1
2381,180212-021-0101,0.8510638297872339,0.8666666666666666,0.925,0.2779667800680407,1.0,0.997560975609756,1,1
2382,180212-021-0101,0.680851063829787,0.7999999999999998,0.8749999999999998,0.1781068641184712,0.9750374438342488,0.997560975609756,1,1
2383,180212-021-0101,0.4255319148936168,0.5999999999999996,0.5249999999999994,0.0204122473484091,0.6992011982026962,0.0878048780487804,1,1
2384,180212-021-0101,0.6382978723404255,0.7333333333333331,0.8749999999999998,0.1406844106463877,0.7628557164253621,0.9902439024390244,1,1
2385,180212-021-0101,0.4680851063829785,0.7999999999999998,0.6749999999999996,0.1398839303582152,0.7738392411382927,0.9926829268292684,1,1
2386,180212-021-0101,0.7659574468085104,0.9333333333333332,0.925,0.2293376025615371,0.9747878182725912,0.997560975609756,1,1
2387,180212-021-0101,0.9361702127659574,0.9333333333333332,0.7999999999999997,0.2879727836702021,0.9750374438342488,0.997560975609756,1,1
2388,180212-021-0101,0.0425531914893614,0.5333333333333329,0.4749999999999992,0.0262157294376626,0.6902146779830254,0.1317073170731707,1,1
2389,180212-021-0101,0.4893617021276594,0.5333333333333329,0.5999999999999994,0.0604362617570541,0.7004493260109836,0.9902439024390244,1,1
2391,180212-021-0101,0.9361702127659574,0.9333333333333332,0.925,0.289373624174505,1.0,0.9951219512195122,1,1
2392,180212-021-0101,0.9787234042553192,0.9333333333333332,0.7999999999999997,0.2395437262357412,0.9750374438342488,0.997560975609756,1,1
2393,180212-021-0101,0.3829787234042551,0.6999999999999997,0.6749999999999996,0.0170102061236743,0.925112331502746,0.997560975609756,1,1
2394,180212-021-0101,0.9361702127659574,0.8666666666666666,0.7999999999999997,0.1781068641184712,0.9750374438342488,1.0,1,1
2395,180212-021-0101,0.5106382978723403,0.3333333333333336,0.2000000000000003,0.9299579747848706,0.0371942086869693,0.9902439024390244,1,1
2396,180212-021-0101,0.9574468085106382,0.7999999999999998,0.925,0.2293376025615371,0.9747878182725912,0.997560975609756,1,1
2397,180212-021-0101,0.5106382978723403,0.7333333333333331,0.7999999999999997,0.0222133279967982,0.9246130803794308,0.997560975609756,1,1
2398,180212-021-0101,0.3404255319148933,0.7333333333333331,0.7999999999999997,0.0018010806483891,0.925112331502746,1.0,1,1
2399,180212-021-0101,0.0851063829787231,0.2000000000000001,0.2750000000000003,0.9449669801881132,0.0237144283574635,0.9853658536585366,1,1
2400,180212-021-0101,0.553191489361702,0.6999999999999997,0.7249999999999996,0.1406844106463877,0.7628557164253621,0.9926829268292684,1,1
2401,180212-021-0101,0.0425531914893614,0.2000000000000001,0.2750000000000003,0.9299579747848706,0.0371942086869693,0.9902439024390244,1,1
2402,180212-021-0101,0.7872340425531913,0.9666666666666668,0.925,0.2791675005003001,0.9750374438342488,0.997560975609756,1,1
2403,180212-021-0101,0.9361702127659574,0.8666666666666666,0.925,0.220532319391635,0.9750374438342488,0.997560975609756,1,1
2404,180212-021-0101,0.4255319148936168,0.4666666666666662,0.5249999999999994,0.0380228136882131,0.7004493260109836,0.1317073170731707,1,1
2405,180212-021-0101,0.4680851063829785,0.5333333333333329,0.05,0.0524314588753252,0.6595107338991514,0.0414634146341463,1,1
2406,180212-021-0101,0.7234042553191486,0.9333333333333332,0.8749999999999998,0.1781068641184712,0.9750374438342488,0.997560975609756,1,1
2407,180212-021-0101,0.9361702127659574,0.8666666666666666,1.0,0.2497498499099462,1.0,0.997560975609756,1,1
2408,180212-021-0101,0.8085106382978722,0.8666666666666666,0.8749999999999998,0.220532319391635,0.9750374438342488,0.997560975609756,1,1
2409,180212-021-0101,0.3829787234042551,0.6666666666666664,0.6749999999999996,0.0974584750850506,0.7004493260109836,0.9902439024390244,1,1
2410,180212-021-0101,0.8510638297872339,1.0,0.8749999999999998,0.2737642585551328,0.9750374438342488,0.9951219512195122,1,1
2411,180212-021-0101,0.9361702127659574,1.0,0.925,0.2497498499099462,1.0,0.997560975609756,1,1
2413,180212-022-0101,0.0571428571428571,0.4,0.6153846153846154,0.2163867793346881,0.6321052631578945,1.0,1,1
2414,180212-022-0101,0.3428571428571427,0.8,0.1538461538461538,0.3052732912610973,0.6847368421052629,0.6666666666666666,1,1
2415,180212-022-0101,0.5714285714285711,0.8,0.6153846153846154,0.2081506043427102,0.5794736842105263,0.6666666666666666,1,1
2416,180212-022-0101,0.6857142857142855,0.8,1.0,0.0725211252540379,0.316315789473684,0.6666666666666666,1,1
2417,180212-022-0101,1.0,0.3,0.6153846153846154,0.0641779869504757,0.0531578947368416,1.0,1,1
2418,180212-022-0101,0.7428571428571427,0.5,0.3846153846153846,0.0488822333939459,0.2631578947368423,1.0,1,1
2419,180212-022-0101,0.7428571428571427,0.5,0.1538461538461538,0.6572895496844582,0.7900000000000003,0.0,1,1
2420,180212-022-0101,0.5142857142857143,1.0,1.0,0.8222269761471812,0.8468421052631585,0.6666666666666666,1,1
2421,180212-022-0101,0.0285714285714285,0.6,0.1538461538461538,0.5794202588512138,0.7900000000000003,0.0,1,1
2422,180212-022-0101,0.4571428571428571,0.4,0.3846153846153846,0.1331693229222377,0.4742105263157897,0.6666666666666666,1,1
2423,180212-022-0101,0.5714285714285711,0.6,0.1538461538461538,0.5485078618034014,0.7900000000000003,0.0,1,1
2424,180212-022-0101,0.9142857142857144,0.8,0.3846153846153846,0.0763718044710662,0.0531578947368416,0.6666666666666666,1,1
2425,180212-022-0101,0.6285714285714282,0.4,1.0,0.2083645309658787,0.5794736842105263,0.6666666666666666,1,1
2426,180212-022-0101,0.9142857142857144,0.4,0.0,0.0083431383035618,0.031052631578947,0.3333333333333333,1,1
2427,180212-022-0101,0.5142857142857143,0.8,0.1538461538461538,0.6247727029628835,0.7900000000000003,0.3333333333333333,1,1
2428,180212-022-0101,0.7714285714285712,0.6,0.6153846153846154,0.063429243769387,0.2494736842105256,0.6666666666666666,1,1
2429,180212-022-0101,0.9714285714285714,0.3,0.1538461538461538,0.0201091025778156,0.0515789473684205,0.3333333333333333,1,1
2430,180212-022-0101,0.2285714285714283,1.0,0.3846153846153846,0.4739544336292652,0.7894736842105269,0.0,1,1
2431,180212-022-0101,0.857142857142857,0.0,0.0,0.0,0.0,0.6666666666666666,1,1
2432,180212-022-0101,0.6285714285714282,0.6,0.3846153846153846,0.1783078404107389,0.5236842105263158,0.6666666666666666,1,1
2433,180212-022-0101,0.6285714285714282,0.5,0.3846153846153846,0.4598352765001604,0.7757894736842103,0.0,1,1
2434,180212-022-0101,0.2285714285714283,0.8,0.0,0.5017648946411379,0.768421052631579,0.3333333333333333,1,1
2435,180212-022-0101,0.0,0.3,0.1538461538461538,0.4955610225692586,0.7678947368421056,0.3333333333333333,1,1
2436,180212-022-0101,0.3428571428571427,0.5,1.0,0.9015937533426032,0.9031578947368424,0.3333333333333333,1,1
2437,180212-022-0101,0.6857142857142855,0.4,0.0,0.0725211252540379,0.316315789473684,0.0,1,1
2438,180212-022-0101,0.2857142857142855,1.0,0.6153846153846154,0.9693015295753554,0.9478947368421052,1.0,1,1
2439,180212-022-0101,0.6857142857142855,1.0,0.1538461538461538,0.5779227724890361,0.7900000000000003,0.0,1,1
2440,180212-022-0101,0.3999999999999999,0.8,0.0,0.2155310728420152,0.6321052631578945,0.6666666666666666,1,1
2441,180212-022-0101,0.9142857142857144,0.6,0.6153846153846154,0.1679323991870788,0.526842105263158,0.3333333333333333,1,1
2442,180212-022-0101,0.0857142857142857,0.3,0.3846153846153846,0.2062252647341962,0.5794736842105263,0.6666666666666666,1,1
2443,180212-022-0101,0.1142857142857139,0.5,0.6153846153846154,0.2512568189111135,0.6742105263157894,0.6666666666666666,1,1
2444,180212-022-0101,0.857142857142857,0.0,0.0,0.5395229436303348,0.7900000000000003,0.6666666666666666,1,1
2445,180212-022-0101,0.1714285714285711,0.5,0.6153846153846154,0.2250508075730023,0.6321052631578945,0.6666666666666666,1,1
2446,180212-022-0101,0.1714285714285711,1.0,0.6153846153846154,0.9997860733768316,0.9794736842105264,1.0,1,1
2447,180212-022-0101,0.3999999999999999,0.6,0.3846153846153846,0.6723713766178199,0.7900000000000003,0.6666666666666666,1,1
2448,180212-022-0101,0.4571428571428571,0.8,0.7692307692307693,0.9126109744357686,0.9226315789473692,0.6666666666666666,1,1
2449,180212-022-0101,0.3428571428571427,0.8,0.1538461538461538,0.2190608621242911,0.6321052631578945,0.6666666666666666,1,1
2450,180212-022-0101,0.3428571428571427,0.6,0.3846153846153846,0.1656861696438121,0.526842105263158,0.6666666666666666,1,1
2451,180212-022-0101,0.2571428571428569,0.4,0.6153846153846154,0.5708631939244838,0.7900000000000003,0.0,1,1
2452,180212-022-0101,0.6285714285714282,0.3,0.3846153846153846,0.0950903839982885,0.3121052631578949,0.6666666666666666,1,1
2453,180212-022-0101,0.6857142857142855,0.6,0.3846153846153846,0.3208899347523799,0.6847368421052629,0.6666666666666666,1,1
2454,180212-022-0101,0.7428571428571427,0.8,0.7692307692307693,0.5794202588512138,0.7900000000000003,0.3333333333333333,1,1
2455,180212-022-0101,0.5142857142857143,0.4,0.6153846153846154,0.7141940314472135,0.7900000000000003,0.3333333333333333,1,1
2456,180212-022-0101,0.9142857142857144,0.8,0.6153846153846154,0.5504332014119158,0.7900000000000003,0.3333333333333333,1,1
2457,180212-022-0101,0.7999999999999998,0.5,0.3846153846153846,0.4325596320462082,0.6884210526315794,0.6666666666666666,1,1
2458,180212-022-0101,0.1714285714285711,1.0,0.3846153846153846,0.6362177773023853,0.7900000000000003,0.0,1,1
2459,180212-022-0101,0.1142857142857139,0.6,0.0,0.5823082682639853,0.7900000000000003,0.0,1,1
2460,180212-022-0101,0.5142857142857143,0.8,0.1538461538461538,1.0,1.0,1.0,1,1
2461,180212-022-0101,0.1142857142857139,0.6,0.3846153846153846,0.1656861696438121,0.526842105263158,0.3333333333333333,1,1
2462,180212-022-0101,0.1142857142857139,0.5,0.1538461538461538,0.6362177773023853,0.7900000000000003,0.0,1,1
2463,180213-021-0101,0.1200000000000001,0.5714285714285714,0.7499999999999996,0.4443368828654403,0.2678279804028312,0.9947916666666666,1,1
2464,180213-021-0101,0.6,0.5714285714285714,0.7499999999999996,0.4438528557599218,0.2003266194882963,0.9973958333333334,1,1
2465,180213-021-0101,0.64,0.7142857142857143,0.7499999999999996,0.5653436592449177,0.423516603157322,0.9947916666666666,1,1
2466,180213-021-0101,0.8800000000000002,0.4285714285714285,0.8124999999999997,0.5682478218780252,0.4512792596624936,0.9947916666666666,1,1
2467,180213-021-0101,0.1600000000000001,0.5714285714285714,0.7499999999999996,0.6539206195546949,0.4817637452367991,0.9947916666666666,1,1
2468,180213-021-0101,0.8800000000000002,0.6428571428571429,0.7499999999999996,0.657308809293321,0.5552531301034294,0.9921875,1,1
2469,180213-021-0101,0.32,0.5714285714285714,0.8124999999999997,0.4438528557599218,0.2003266194882963,0.9947916666666666,1,1
2470,180213-021-0101,0.8000000000000002,0.8571428571428571,0.8124999999999997,0.8131655372700874,0.7675557974959174,0.9947916666666666,1,1
2471,180213-021-0101,0.32,0.2857142857142857,0.7499999999999996,0.4022265246853823,0.2264561785519871,0.9973958333333334,1,1
2472,180213-021-0101,1.0,0.7142857142857143,0.7499999999999996,0.6326234269119068,0.5171475231355478,0.9947916666666666,1,1
2473,180213-021-0101,0.8800000000000002,0.8571428571428571,0.90625,0.657308809293321,0.5552531301034294,0.9947916666666666,1,1
2474,180213-021-0101,0.08,0.2857142857142857,0.6562499999999994,0.4849951597289445,0.2090364725095266,0.9973958333333334,1,1
2475,180213-021-0101,0.68,0.7142857142857143,0.8124999999999997,0.4022265246853823,0.2264561785519871,0.9947916666666666,1,1
2476,180213-021-0101,0.7200000000000001,0.5714285714285714,0.7499999999999996,0.5653436592449177,0.423516603157322,0.9947916666666666,1,1
2477,180213-021-0101,0.8400000000000002,0.5714285714285714,0.8124999999999997,0.6539206195546949,0.4817637452367991,0.9973958333333334,1,1
2478,180213-021-0101,0.4800000000000001,0.4285714285714285,0.7499999999999996,0.4443368828654403,0.2678279804028312,0.9973958333333334,1,1
2479,180213-021-0101,0.64,0.7142857142857143,0.7499999999999996,0.4443368828654403,0.2678279804028312,0.9921875,1,1
2480,180213-021-0101,0.8800000000000002,0.5714285714285714,0.6562499999999994,0.5435624394966126,0.3124659771366357,0.9921875,1,1
2481,180213-021-0101,0.8400000000000002,0.7857142857142857,0.8124999999999997,0.7734753146176185,0.7528579205225918,0.9947916666666666,1,1
2482,180213-021-0101,0.8000000000000002,0.7142857142857143,0.8124999999999997,0.6050338818973866,0.5024496461622211,0.9947916666666666,1,1
2483,180213-021-0101,0.6,0.8571428571428571,0.8124999999999997,0.7105517909002907,0.8867719107240064,0.9973958333333334,1,1
2484,180213-021-0101,0.8800000000000002,0.8571428571428571,0.8124999999999997,0.6398838334946756,0.5949918345127927,0.9921875,1,1
2485,180213-021-0101,0.7200000000000001,0.7142857142857143,0.6562499999999994,0.6316553727008715,0.3625476320087101,0.9921875,1,1
2486,180213-021-0101,0.8400000000000002,0.5714285714285714,0.8124999999999997,0.6553727008712488,0.4746869896570495,0.9947916666666666,1,1
2487,180213-021-0101,0.8400000000000002,0.9285714285714286,0.8124999999999997,0.657308809293321,0.5552531301034294,0.9921875,1,1
2489,180213-021-0101,0.0,0.2857142857142857,0.5624999999999992,0.4849951597289445,0.2090364725095266,0.9973958333333334,1,1
2490,180213-021-0101,0.4400000000000001,0.5714285714285714,0.7499999999999996,0.8518877057115193,0.9341317365269468,0.9973958333333334,1,1
2491,180213-021-0101,0.04,0.2142857142857142,0.7499999999999996,0.5271055179090025,0.3184540010887321,1.0,1,1
2492,180213-021-0101,0.8000000000000002,0.4285714285714285,0.7499999999999996,0.6224588576960319,0.3886771910724009,0.9947916666666666,1,1
2493,180213-021-0101,0.1600000000000001,0.2857142857142857,0.5624999999999992,0.4462729912875126,0.2101252041371807,0.9947916666666666,1,1
2494,180213-021-0101,0.32,0.2857142857142857,0.7499999999999996,0.4022265246853823,0.2264561785519871,0.9973958333333334,1,1
2495,180213-021-0101,0.68,0.7142857142857143,1.0,1.0,1.0,0.9973958333333334,1,1
2496,180213-021-0101,0.64,0.2857142857142857,0.7499999999999996,0.294288480154889,0.1295590636907999,0.9973958333333334,1,1
2497,180213-021-0101,0.8800000000000002,0.7142857142857143,0.90625,0.7734753146176185,0.7528579205225918,0.9973958333333334,1,1
2498,180213-021-0101,0.6,0.1428571428571428,0.5624999999999992,0.3107454017424975,0.0631464344039192,0.9947916666666666,1,1
2499,180213-021-0101,0.8400000000000002,0.7142857142857143,0.7499999999999996,0.6316553727008715,0.3625476320087101,0.9947916666666666,1,1
2500,180213-021-0101,0.6,0.8571428571428571,0.8124999999999997,0.7105517909002907,0.8867719107240064,0.9973958333333334,1,1
2501,180213-021-0101,0.8600000000000002,0.8571428571428571,0.8124999999999997,0.734269119070668,0.8247142079477413,0.9973958333333334,1,1
2502,180213-021-0101,0.8400000000000002,0.8571428571428571,0.90625,0.9753146176185874,0.9678824169842136,0.9973958333333334,1,1
2503,180213-021-0101,0.8400000000000002,0.7857142857142857,0.90625,0.6326234269119068,0.5171475231355478,0.9947916666666666,1,1
2504,180213-021-0101,0.7600000000000001,1.0,0.7499999999999996,0.8117134559535336,0.7544910179640725,0.9947916666666666,1,1
2506,180213-021-0101,0.7600000000000001,0.4285714285714285,0.6562499999999994,0.5435624394966126,0.3124659771366357,0.9947916666666666,1,1
2507,180213-021-0101,0.6,0.4285714285714285,0.5624999999999992,0.4462729912875126,0.2101252041371807,0.9973958333333334,1,1
2508,180213-021-0101,0.5600000000000002,0.8571428571428571,0.6562499999999994,0.6553727008712488,0.4746869896570495,0.9973958333333334,1,1
2509,180213-021-0101,0.6,0.7142857142857143,0.4999999999999991,0.2918683446272983,0.0468154599891128,0.9947916666666666,1,1
2510,180213-021-0101,0.64,0.4285714285714285,0.6562499999999994,0.2933204259438521,0.1001633097441486,0.9947916666666666,1,1
2511,180213-021-0101,0.8000000000000002,0.4285714285714285,0.7499999999999996,0.6224588576960319,0.3886771910724009,0.9947916666666666,1,1
2512,180213-021-0101,0.7600000000000001,0.7142857142857143,0.7499999999999996,0.6398838334946756,0.5949918345127927,0.9947916666666666,1,1
2513,180213-022-0101,0.6875000000000001,0.375,0.2,0.1390562819783969,0.084136159280668,0.3333333333333333,1,1
2514,180213-022-0101,0.6250000000000001,0.25,0.5,0.2778851620238773,0.2029543994861906,0.3333333333333333,1,1
2515,180213-022-0101,0.8125000000000002,0.75,0.8,0.1570210346787946,0.0610147719974302,0.3333333333333333,1,1
