LOT,Casting_Pressure,Date,Humidity,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Temperature,Short_Shot,ERROR
180103-021-0104,0.2566071870251124,,0.19955942216059216,0.049888569630934965,0.8988258806153095,0.5008584305018495,0.43263006552875155,4,0
180103-021-0104,0.2566071870251124,,-1.6512693396076543,-1.058746311056512,0.35408292266663616,0.5008584305018495,-2.7015049183886246,4,0
180103-021-0104,-3.91825767979041,,-1.9514886971428855,2.267158331005827,-2.914374825025404,-1.8561224189186498,-2.0335382527972015,4,0
180103-021-0104,0.23308682157826438,,0.5634378581260684,-0.2272701505409268,0.35408292266663616,-0.08838678185327527,0.6405402197194583,4,0
180103-021-0104,0.2566071870251124,,0.119396138211394,-0.7815875908846504,-0.19066003528203718,-0.08838678185327527,0.4171473944719974,4,0
180103-021-0104,0.2566071870251124,,0.19955942216059216,-0.7815875908846504,0.35408292266663616,0.5008584305018495,0.43263006552875155,4,0
180103-021-0105,-1.1430952132987562,,-1.2396030828793063,0.5192235114109867,1.9097687019231784,-0.7649478989136986,1.0275774550928685,10,0
180103-021-0105,-1.1430952132987562,,0.30232154290807695,-1.2558996045240054,-0.10051414220648601,1.3365573178821921,1.103251470491119,10,0
180103-021-0105,0.28577380332477026,,1.3194050170003853,-0.8121188255402574,-0.10051414220648601,-0.7649478989136986,-1.3712888330317303,10,0
180103-021-0105,0.28577380332477026,,0.5859313577992011,-0.36833804655650937,-1.1056555642713182,1.3365573178821921,-0.6788715921377226,10,0
180103-021-0105,0.28577380332477026,,0.5794115919396329,0.5192235114109867,-0.10051414220648601,-0.7649478989136986,0.38056462343781366,10,0
180103-021-0105,0.28577380332477026,,0.9445184800753343,-0.14644765706463536,0.9046272798583461,-0.7649478989136986,-1.6626337923150014,10,0
180103-021-0105,0.28577380332477026,,0.5272534650631041,0.9630042903947347,0.9046272798583461,-2.0258510289912333,0.18759588417226977,10,0
180103-021-0105,1.7146428199482966,,1.3194050170003853,-0.36833804655650937,0.9046272798583461,-0.7649478989136986,-1.3712888330317303,10,0
180103-021-0105,1.7146428199482966,,0.5859313577992011,0.9630042903947347,0.9046272798583461,0.07565418780465767,-0.6788715921377226,10,0
180103-021-0105,0.28577380332477026,,0.3544796697846057,0.07544273242723865,-1.1056555642713182,0.07565418780465767,0.705962889650293,10,0
180103-021-0105,0.28577380332477026,,-0.18992077948916236,-0.8121188255402574,0.9046272798583461,1.3365573178821921,-0.046993563562316716,10,0
180103-021-0105,0.28577380332477026,,0.9445184800753343,0.07544273242723865,-1.1056555642713182,-2.0258510289912333,-1.6626337923150014,10,0
180103-021-0105,-1.1430952132987562,,-0.7995188873585958,-0.8121188255402574,-0.10051414220648601,1.3365573178821921,1.32270611514605,10,0
180103-021-0105,-1.1430952132987562,,-0.18992077948916236,-0.36833804655650937,0.9046272798583461,-0.7649478989136986,-0.046993563562316716,10,0
180103-021-0105,-1.1430952132987562,,-0.7995188873585958,-1.2558996045240054,-0.10051414220648601,1.3365573178821921,1.32270611514605,10,0
180103-021-0105,-1.1430952132987562,,0.5794115919396329,0.9630042903947347,0.9046272798583461,1.3365573178821921,0.38056462343781366,10,0
180103-021-0105,-1.1430952132987562,,0.30232154290807695,-0.14644765706463536,-0.10051414220648601,1.3365573178821921,1.103251470491119,10,0
180103-021-0105,0.28577380332477026,,-1.4645350050343335,0.9630042903947347,0.9046272798583461,-0.7649478989136986,0.6681258819511676,10,0
180103-021-0105,0.28577380332477026,,0.035011142665864754,-0.5902284360483834,0.9046272798583461,-2.0258510289912333,-0.33833852284558785,10,0
180103-021-0105,1.7146428199482966,,-1.7318454052765457,-0.8121188255402574,-0.10051414220648601,1.3365573178821921,0.5583985596237021,10,0
180103-021-0105,1.7146428199482966,,1.1107725094942702,-0.8121188255402574,-0.10051414220648601,1.3365573178821921,-1.666417493084912,10,0
180103-021-0105,-2.5719642299222825,,0.5794115919396329,1.8505658483622276,0.9046272798583461,0.07565418780465767,0.38056462343781366,10,0
180103-021-0105,0.28577380332477026,,-1.7318454052765457,-0.8121188255402574,0.9046272798583461,-0.7649478989136986,0.5583985596237021,10,0
180103-021-0105,0.28577380332477026,,0.5272534650631041,0.5192235114109867,-0.10051414220648601,0.07565418780465767,0.18759588417226977,10,0
180103-021-0105,0.28577380332477026,,1.3683032609471328,0.9630042903947347,-2.11079698633615,-0.7649478989136986,-0.981567653730732,10,0
180103-021-0105,0.28577380332477026,,-1.2396030828793063,-2.1434611624914983,0.9046272798583461,0.07565418780465767,1.0275774550928685,10,0
180103-021-0105,0.28577380332477026,,1.1107725094942702,1.4067850693784827,-2.11079698633615,1.3365573178821921,-1.666417493084912,10,0
180103-021-0105,0.28577380332477026,,0.3544796697846057,1.4067850693784827,0.9046272798583461,1.3365573178821921,0.705962889650293,10,0
180103-021-0105,0.28577380332477026,,-1.7318454052765457,-1.6996803835077534,-0.10051414220648601,-0.7649478989136986,0.5583985596237021,10,0
180103-021-0105,0.28577380332477026,,0.9445184800753343,0.5192235114109867,-1.1056555642713182,0.07565418780465767,-1.6626337923150014,10,0
180103-021-0105,1.7146428199482966,,-0.18992077948916236,-0.36833804655650937,-1.1056555642713182,1.3365573178821921,-0.046993563562316716,10,0
180103-021-0105,0.28577380332477026,,0.5794115919396329,0.9630042903947347,-1.1056555642713182,-0.7649478989136986,0.38056462343781366,10,0
180103-021-0105,-1.1430952132987562,,0.9445184800753343,1.8505658483622276,-0.10051414220648601,0.07565418780465767,-1.6626337923150014,10,0
180103-021-0105,0.28577380332477026,,-1.2396030828793063,-2.1434611624914983,0.9046272798583461,0.07565418780465767,1.0275774550928685,10,0
180103-021-0105,1.7146428199482966,,-1.7318454052765457,0.5192235114109867,-1.1056555642713182,0.07565418780465767,0.5583985596237021,10,0
180103-021-0105,0.28577380332477026,,0.035011142665864754,-1.6996803835077534,-0.10051414220648601,0.07565418780465767,-0.33833852284558785,10,0
180103-021-0105,-1.1430952132987562,,0.5272534650631041,0.9630042903947347,-0.10051414220648601,-1.1852489422728767,0.18759588417226977,10,0
180103-021-0105,-1.1430952132987562,,-0.7995188873585958,-0.36833804655650937,-0.10051414220648601,-0.7649478989136986,1.32270611514605,10,0
180103-021-0105,0.28577380332477026,,-1.4645350050343335,-0.36833804655650937,1.9097687019231784,0.07565418780465767,0.6681258819511676,10,0
180103-021-0105,0.28577380332477026,,-1.2396030828793063,0.5192235114109867,-0.10051414220648601,0.07565418780465767,1.0275774550928685,10,0
180103-021-0105,-1.1430952132987562,,0.30232154290807695,-1.2558996045240054,-1.1056555642713182,-0.7649478989136986,1.103251470491119,10,0
180103-021-0105,0.28577380332477026,,1.1107725094942702,-0.14644765706463536,-1.1056555642713182,0.07565418780465767,-1.666417493084912,10,0
180103-021-0105,-1.1430952132987562,,0.035011142665864754,0.5192235114109867,-1.1056555642713182,-0.7649478989136986,-0.33833852284558785,10,0
180103-021-0105,1.7146428199482966,,-1.7318454052765457,-0.8121188255402574,-0.10051414220648601,1.3365573178821921,0.5583985596237021,10,0
180103-021-0105,-1.1430952132987562,,0.5272534650631041,-0.36833804655650937,0.9046272798583461,1.3365573178821921,0.18759588417226977,10,0
180103-021-0105,0.28577380332477026,,-1.4645350050343335,0.07544273242723865,0.9046272798583461,0.07565418780465767,0.6681258819511676,10,0
180103-021-0105,0.28577380332477026,,-0.18992077948916236,0.5192235114109867,0.9046272798583461,-0.7649478989136986,-0.046993563562316716,10,0
180103-021-0105,0.28577380332477026,,1.1107725094942702,0.5192235114109867,0.9046272798583461,-1.1852489422728767,-1.666417493084912,10,0
180103-021-0105,-1.1430952132987562,,0.30232154290807695,0.9630042903947347,-2.11079698633615,0.07565418780465767,1.103251470491119,10,0
180103-021-0105,-1.1430952132987562,,1.3194050170003853,1.6286754588703567,-1.1056555642713182,0.07565418780465767,-1.3712888330317303,10,0
180103-021-0106,-0.042250014819802735,,1.1323204675178473,0.6647111204387532,1.0587367391611515,0.5290455939768683,-1.0525235402901296,2,0
180103-021-0106,-0.042250014819802735,,1.3749964311431422,-0.11730196243037205,-0.49822905372290666,-0.5151233415037791,-1.058239427877245,2,0
180103-021-0106,-0.042250014819802735,,0.9649577339831594,-0.11730196243037205,-1.0172176513509261,0.5290455939768683,-0.7953085988702537,2,0
180103-021-0106,2.0702507261722554,,-0.1368469284535259,-0.11730196243037205,-1.0172176513509261,0.5290455939768683,0.07922220195732813,2,0
180103-021-0106,2.0702507261722554,,0.17277412858564606,2.2287372861769983,-1.0172176513509261,0.5290455939768683,-0.4637871188179698,2,0
180103-021-0106,-0.042250014819802735,,0.1420909607709507,1.055717661873316,0.02075954390511271,0.5290455939768683,-0.252299278094966,2,0
180103-021-0106,-0.042250014819802735,,0.98727276512112,0.6647111204387532,1.0587367391611515,0.5290455939768683,-0.892478687851103,2,0
180103-021-0106,-0.042250014819802735,,1.1323204675178473,1.4467242033078787,0.02075954390511271,0.5290455939768683,-1.0525235402901296,2,0
180103-021-0106,-0.042250014819802735,,0.23692984310727502,0.6647111204387532,-1.5362062489789454,-0.5151233415037791,-0.4866506691664007,2,0
180103-021-0106,-0.042250014819802735,,-0.9708712172347125,-0.8993150452994974,2.09671393441719,1.5732145294575157,1.0223436538302029,2,0
180103-021-0106,-2.1547507558118606,,-0.9429774283122653,1.8377307447424411,0.02075954390511271,-0.5151233415037791,0.8165717006943042,2,0
180103-021-0106,-0.042250014819802735,,-0.41020605989351605,-0.8993150452994974,-0.49822905372290666,1.5732145294575157,0.17639229093816716,2,0
180103-021-0106,-0.042250014819802735,,0.9677471128754076,-0.11730196243037205,1.0587367391611515,-0.5151233415037791,-1.0410917651159193,2,0
180103-021-0106,-0.042250014819802735,,0.1420909607709507,-1.6813281281686228,2.09671393441719,-1.2112359651575442,-0.252299278094966,2,0
180103-021-0106,-0.042250014819802735,,-0.5998838245661597,0.6647111204387532,0.02075954390511271,0.5290455939768683,0.530777321338882,2,0
180103-021-0106,-0.042250014819802735,,1.3749964311431422,-0.11730196243037205,-1.0172176513509261,-0.5151233415037791,-1.058239427877245,2,0
180103-021-0106,-0.042250014819802735,,0.6553366769439924,-0.11730196243037205,-1.5362062489789454,0.5290455939768683,-0.8867628002639876,2,0
180103-021-0106,-0.042250014819802735,,1.1127948152721348,-0.8993150452994974,-1.0172176513509261,-0.5151233415037791,-1.0010805520061523,2,0
180103-021-0106,-0.042250014819802735,,-0.08663810839311803,0.6647111204387532,-1.5362062489789454,0.5290455939768683,0.07922220195732813,2,0
180103-021-0106,-0.042250014819802735,,0.9119595350305083,-0.8993150452994974,1.0587367391611515,0.5290455939768683,-0.9039104630253133,2,0
180103-021-0106,2.0702507261722554,,-1.4980638278689753,-1.29032158673406,-1.0172176513509261,-1.2112359651575442,1.7939884780898303,2,0
180103-021-0106,2.0702507261722554,,0.98727276512112,-1.6813281281686228,0.02075954390511271,0.5290455939768683,-0.892478687851103,2,0
180103-021-0106,2.0702507261722554,,-1.182864013045317,-0.8993150452994974,-0.49822905372290666,-0.5151233415037791,1.2338314945532167,2,0
180103-021-0106,-2.1547507558118606,,-1.7770017170934518,0.6647111204387532,-1.0172176513509261,1.5732145294575157,1.7939884780898303,2,0
180103-021-0106,-2.1547507558118606,,-0.1368469284535259,1.4467242033078787,-0.49822905372290666,-1.2112359651575442,0.07922220195732813,2,0
180103-021-0106,-0.042250014819802735,,0.23692984310727502,-0.11730196243037205,1.0587367391611515,1.5732145294575157,-0.4866506691664007,2,0
180103-021-0106,-0.042250014819802735,,0.42660760777991874,-0.8993150452994974,-0.49822905372290666,-1.2112359651575442,-0.6581272967796581,2,0
180103-021-0106,-0.042250014819802735,,0.42660760777991874,2.2287372861769983,0.02075954390511271,-0.5151233415037791,-0.6581272967796581,2,0
180103-021-0106,-0.042250014819802735,,-0.08663810839311803,0.6647111204387532,0.02075954390511271,-0.5151233415037791,0.07922220195732813,2,0
180103-021-0106,-0.042250014819802735,,-0.6975120857947272,-0.8993150452994974,0.02075954390511271,-1.2112359651575442,0.6736745110165931,2,0
180103-021-0106,-0.042250014819802735,,-1.417171839993877,-1.29032158673406,-1.0172176513509261,-0.5151233415037791,1.2852744828371838,2,0
180103-021-0106,-2.1547507558118606,,-1.5036425856534668,-1.29032158673406,1.0587367391611515,2.2693271531112806,1.7939884780898303,2,0
180103-021-0106,-0.042250014819802735,,1.6399874259063976,-0.8993150452994974,1.0587367391611515,-0.5151233415037791,-1.0639553154643502,2,0
180103-021-0106,-0.042250014819802735,,0.23692984310727502,-0.11730196243037205,0.02075954390511271,0.5290455939768683,-0.4866506691664007,2,0
180103-021-0106,-0.042250014819802735,,-1.5343257534681571,0.6647111204387532,1.0587367391611515,-1.2112359651575442,1.668238951173445,2,0
180103-021-0106,-0.042250014819802735,,-1.5343257534681571,1.4467242033078787,-1.0172176513509261,-1.5592922769844266,1.668238951173445,2,0
180103-021-0106,-0.042250014819802735,,0.17277412858564606,0.6647111204387532,1.0587367391611515,1.5732145294575157,-0.4637871188179698,2,0
180103-021-0106,-0.042250014819802735,,-1.5538514057138697,-0.8993150452994974,-0.49822905372290666,-1.2112359651575442,1.7939884780898303,2,0
180103-021-0106,-0.042250014819802735,,-0.41020605989351605,-0.11730196243037205,1.0587367391611515,-0.5151233415037791,0.17639229093816716,2,0
180103-021-0106,-0.042250014819802735,,0.9677471128754076,-0.8993150452994974,0.02075954390511271,-0.5151233415037791,-1.0410917651159193,2,0
180103-021-0106,-2.1547507558118606,,0.9119595350305083,-0.11730196243037205,0.02075954390511271,-0.5151233415037791,-0.9039104630253133,2,0
180103-021-0106,-0.042250014819802735,,1.1127948152721348,0.6647111204387532,-0.49822905372290666,-0.5151233415037791,-1.0010805520061523,2,0
180103-021-0106,-0.042250014819802735,,0.17277412858564606,-0.11730196243037205,-1.0172176513509261,1.5732145294575157,-0.4637871188179698,2,0
180103-021-0106,-0.042250014819802735,,-0.08663810839311803,-0.11730196243037205,-1.0172176513509261,-1.2112359651575442,0.07922220195732813,2,0
180103-021-0106,-0.042250014819802735,,1.1127948152721348,-0.8993150452994974,0.02075954390511271,-0.5151233415037791,-1.0010805520061523,2,0
180103-021-0106,-0.042250014819802735,,-1.4980638278689753,-0.8993150452994974,1.0587367391611515,-1.2112359651575442,1.7939884780898303,2,0
180103-021-0106,-0.042250014819802735,,-0.6640395390877887,0.6647111204387532,1.0587367391611515,1.5732145294575157,0.6565268482552674,2,0
180103-021-0106,2.0702507261722554,,-1.417171839993877,-0.11730196243037205,-1.0172176513509261,-0.5151233415037791,1.2852744828371838,2,0
180103-021-0106,-0.042250014819802735,,1.3749964311431422,-0.8993150452994974,2.09671393441719,-0.5151233415037791,-1.058239427877245,2,0
180103-021-0106,-0.042250014819802735,,-0.9429774283122653,1.4467242033078787,1.0587367391611515,1.5732145294575157,0.8165717006943042,2,0
180103-022-0101,1.1392268596894688,,-1.342865329508167,1.1924676453958438,0.016631935208758723,-0.31857286943359964,-0.3856804219115804,0,0
180103-022-0101,1.1392268596894688,,1.4014098670344026,0.32836065597856595,-0.814964825229212,0.6769673475464062,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,-1.105028145807778,0.976440898041524,0.43243031542774407,0.6769673475464062,0.9090831850308927,0,0
180103-022-0101,1.1392268596894688,,0.06586260471706379,1.1924676453958438,0.016631935208758723,1.672507564526412,1.5311483816624667,0,0
180103-022-0101,1.1392268596894688,,1.6758373866886724,0.976440898041524,-0.814964825229212,-0.31857286943359964,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,1.4014098670344026,0.32836065597856595,0.8482286956467294,0.07964321735840267,-0.5448133791894277,0,0
180103-022-0101,1.1392268596894688,,-1.105028145807778,1.5165077664273237,0.8482286956467294,1.2742914777344096,0.9090831850308927,0,0
180103-022-0101,1.1392268596894688,,-0.33663109077588715,-1.831906817564631,-1.6465615856671827,-1.5132211298096068,-1.2681450031796326,0,0
180103-022-0101,1.1392268596894688,,-0.37322142672976816,0.4363740296557259,-0.39916644501022663,0.07964321735840267,2.0953470483748307,0,0
180103-022-0101,-2.1157070251373735,,-1.141618481761724,-0.7517730807930332,0.016631935208758723,0.6769673475464062,0.1495849798411719,0,0
180103-022-0101,-0.4882400827239523,,-0.17197457898332516,0.11233390862424614,-1.2307632054481974,-1.911437216601609,-0.9571124048638423,0,0
180103-022-0101,1.1392268596894688,,-0.958666801992189,-0.1036928387300737,2.0956238363036856,1.2742914777344096,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,1.4014098670344026,0.32836065597856595,0.8482286956467294,0.07964321735840267,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,-0.19026974696029816,0.11233390862424614,-0.39916644501022663,-0.31857286943359964,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,-0.08049873909859019,1.4084943927501636,0.016631935208758723,0.07964321735840267,-0.5448133791894277,0,0
180103-022-0101,1.1392268596894688,,0.04756743674009079,-0.967799828147353,-1.2307632054481974,-1.911437216601609,-0.5954465928687399,0,0
180103-022-0101,-0.4882400827239523,,-0.37322142672976816,-0.31971958608439355,0.8482286956467294,1.2742914777344096,2.0953470483748307,0,0
180103-022-0101,-0.4882400827239523,,-0.17197457898332516,-1.3998533228559913,2.511422216522671,0.07964321735840267,-0.9571124048638423,0,0
180103-022-0101,-0.4882400827239523,,0.06586260471706379,-0.5357463334387134,0.43243031542774407,0.6769673475464062,1.5311483816624667,0,0
180103-022-0101,-0.4882400827239523,,2.0966262501585313,-0.967799828147353,-1.6465615856671827,-1.5132211298096068,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,-0.903781298061335,-0.5357463334387134,1.2640270758657148,0.07964321735840267,1.6107148603013905,0,0
180103-022-0101,1.1392268596894688,,2.0966262501585313,0.6524007770100457,-1.2307632054481974,-1.5132211298096068,-0.5448133791894277,0,0
180103-022-0101,1.1392268596894688,,-0.903781298061335,1.6245211401044835,0.43243031542774407,1.672507564526412,1.6107148603013905,0,0
180103-022-0101,-0.4882400827239523,,-1.105028145807778,1.1924676453958438,0.8482286956467294,1.2742914777344096,0.9090831850308927,0,0
180103-022-0101,-0.4882400827239523,,0.5049466361638307,-1.615880070210311,-0.814964825229212,-1.5132211298096068,-0.5520466954293258,0,0
180103-022-0101,1.1392268596894688,,0.06586260471706379,1.4084943927501636,0.8482286956467294,0.6769673475464062,1.5311483816624667,0,0
180103-022-0101,-0.4882400827239523,,0.04756743674009079,-1.1838265755016715,-1.6465615856671827,-1.911437216601609,-0.5954465928687399,0,0
180103-022-0101,-0.4882400827239523,,1.1086871794032247,-0.1036928387300737,-1.2307632054481974,-1.5132211298096068,-0.5448133791894277,0,0
180103-022-0101,1.1392268596894688,,-0.958666801992189,0.11233390862424614,0.43243031542774407,0.6769673475464062,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,0.5415369721177767,-1.3998533228559913,-0.814964825229212,0.07964321735840267,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,1.6758373866886724,-0.967799828147353,0.43243031542774407,-0.31857286943359964,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,-1.342865329508167,0.4363740296557259,0.8482286956467294,0.07964321735840267,-0.3856804219115804,0,0
180103-022-0101,-0.4882400827239523,,0.5049466361638307,-1.831906817564631,0.016631935208758723,0.6769673475464062,-0.5520466954293258,0,0
180103-022-0101,1.1392268596894688,,1.6758373866886724,-0.7517730807930332,0.8482286956467294,0.07964321735840267,-0.5448133791894277,0,0
180103-022-0101,-2.1157070251373735,,-0.33663109077588715,-1.1838265755016715,-1.2307632054481974,-0.31857286943359964,-1.2681450031796326,0,0
180103-022-0101,-0.4882400827239523,,-1.031847473900016,0.976440898041524,1.2640270758657148,1.2742914777344096,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,0.5049466361638307,-0.967799828147353,0.8482286956467294,0.07964321735840267,-0.5520466954293258,0,0
180103-022-0101,-0.4882400827239523,,1.6758373866886724,-0.967799828147353,-0.814964825229212,-0.9158969996216032,-0.5448133791894277,0,0
180103-022-0101,-2.1157070251373735,,-0.17197457898332516,-0.5357463334387134,-1.6465615856671827,-1.5132211298096068,-0.9571124048638423,0,0
180103-022-0101,1.1392268596894688,,-1.141618481761724,0.11233390862424614,0.8482286956467294,0.6769673475464062,0.1495849798411719,0,0
180103-022-0101,-0.4882400827239523,,-0.08049873909859019,-0.5357463334387134,-0.19126725490073396,0.07964321735840267,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,-0.37322142672976816,1.5165077664273237,0.6403295055372368,1.2742914777344096,2.0953470483748307,0,0
180103-022-0101,1.1392268596894688,,-1.342865329508167,1.4084943927501636,0.43243031542774407,0.07964321735840267,-0.3856804219115804,0,0
180103-022-0101,-0.4882400827239523,,-1.141618481761724,1.3004810190730038,0.43243031542774407,0.6769673475464062,0.1495849798411719,0,0
180103-022-0101,1.1392268596894688,,0.06586260471706379,0.32836065597856595,0.43243031542774407,0.07964321735840267,1.5311483816624667,0,0
180103-022-0101,1.1392268596894688,,-0.19026974696029816,-0.7517730807930332,-0.39916644501022663,-0.9158969996216032,-0.5448133791894277,0,0
180103-022-0101,1.1392268596894688,,-1.031847473900016,0.32836065597856595,-0.39916644501022663,-0.31857286943359964,-0.5448133791894277,0,0
180103-022-0101,-2.1157070251373735,,0.04756743674009079,-0.967799828147353,-0.39916644501022663,0.07964321735840267,-0.5954465928687399,0,0
180103-022-0101,-0.4882400827239523,,1.1086871794032247,-0.1036928387300737,-1.6465615856671827,-0.9158969996216032,-0.5448133791894277,0,0
180103-022-0101,-0.4882400827239523,,-0.37322142672976816,0.976440898041524,0.8482286956467294,1.2742914777344096,2.0953470483748307,0,0
180103-022-0102,-0.8276765936580446,,-0.28012765344020607,-0.27798055334595073,1.137022914595652,0.6749456297966964,0.44167392022225693,1,0
180103-022-0102,0.8966496431294829,,0.779936735584645,0.5643847598235922,1.137022914595652,-1.0646049624628342,-0.5978024414822578,1,0
180103-022-0102,0.8966496431294829,,-2.2874836241468093,-1.5415285231002636,1.137022914595652,-1.0646049624628342,1.4728676017538245,1,0
180103-022-0102,-0.8276765936580446,,2.095619487920442,1.6173414012855194,-1.6459003029461547,1.7186759851524147,-1.633137463100299,1,0
180103-022-0102,-0.8276765936580446,,0.49424562364887126,-0.27798055334595073,-1.2483398432973252,-2.1083353178185527,-1.2272861346260275,1,0
180103-022-0102,0.8966496431294829,,0.5318365594298864,0.7749760881159778,-1.6459003029461547,0.6749456297966964,-0.7862334154167399,1,0
180103-022-0102,0.8966496431294829,,0.23110907318171192,0.5643847598235922,-0.4532189239996661,-1.0646049624628342,-0.8048694458058653,1,0
180103-022-0102,-0.8276765936580446,,1.1784006548634909,1.6173414012855194,-1.2483398432973252,-1.0646049624628342,-1.334960976874303,1,0
180103-022-0102,0.8966496431294829,,1.1784006548634909,2.0385240578702906,-0.4532189239996661,0.6749456297966964,-1.334960976874303,1,0
180103-022-0102,-0.8276765936580446,,-2.1296016938665083,-1.3309371948078779,1.5345833742444817,-0.020874607107115913,1.2699419375166907,1,0
180103-022-0102,-0.8276765936580446,,0.29125457043134145,0.7749760881159778,0.341901995297993,-0.020874607107115913,-0.17952709274856926,1,0
180103-022-0102,0.8966496431294829,,-0.12224572315990512,0.5643847598235922,-0.4532189239996661,0.6749456297966964,-0.3865940970721768,1,0
180103-022-0102,-0.8276765936580446,,-0.520709642438751,0.7749760881159778,0.341901995297993,-0.020874607107115913,-0.3886647671154117,1,0
180103-022-0102,-2.5520028304455717,,-0.520709642438751,-1.225641530661685,1.137022914595652,-0.020874607107115913,-0.3886647671154117,1,0
180103-022-0102,0.8966496431294829,,-0.28012765344020607,0.5643847598235922,0.7394624549468225,0.6749456297966964,0.4313205700060749,1,0
180103-022-0102,0.8966496431294829,,-0.5357460167511517,0.1432021032388207,-1.2483398432973252,-0.020874607107115913,0.2304655758121759,1,0
180103-022-0102,0.8966496431294829,,-0.49063689381392284,-1.1203458665154922,0.7394624549468225,0.6749456297966964,0.843383908610055,1,0
180103-022-0102,-0.8276765936580446,,-1.6033285929321899,-0.06738922505356501,1.9321438338933112,0.6749456297966964,1.477008941840298,1,0
180103-022-0102,0.8966496431294829,,0.03563620712039583,0.9855674164083637,1.137022914595652,-0.020874607107115913,0.853737258826237,1,0
180103-022-0102,0.8966496431294829,,-0.37786408647085074,-1.1203458665154922,1.9321438338933112,-0.020874607107115913,1.0359562226310106,1,0
180103-022-0102,-0.8276765936580446,,1.0054823502707626,-1.4362328589540707,0.7394624549468225,-0.020874607107115913,-1.2148621143666105,1,0
180103-022-0102,-0.8276765936580446,,0.8476004199904883,-1.3309371948078779,0.341901995297993,-1.0646049624628342,1.1519137450522332,1,0
180103-022-0102,0.8966496431294829,,-0.0996911616912907,0.9855674164083637,-0.4532189239996661,0.6749456297966964,-0.456996878542205,1,0
180103-022-0102,0.8966496431294829,,-0.49063689381392284,-0.6991632099307207,0.341901995297993,-0.020874607107115913,0.843383908610055,1,0
180103-022-0102,-0.8276765936580446,,-0.5357460167511517,-0.9097545382231065,-0.4532189239996661,-0.020874607107115913,0.2304655758121759,1,0
180103-022-0102,0.8966496431294829,,-1.2499737965905728,-0.9097545382231065,-0.4532189239996661,2.762406340508133,1.2699419375166907,1,0
180103-022-0102,0.8966496431294829,,-0.13728209747230583,0.35379343153120646,-0.4532189239996661,0.6749456297966964,0.75227442670767,1,0
180103-022-0102,0.8966496431294829,,-0.8439916901555399,0.5643847598235922,-1.2483398432973252,0.6749456297966964,-1.0160777902159464,1,0
180103-022-0102,-0.8276765936580446,,0.29125457043134145,0.5643847598235922,-0.4532189239996661,0.6749456297966964,-0.17952709274856926,1,0
180103-022-0102,0.8966496431294829,,0.08074533005762467,-1.3309371948078779,0.341901995297993,-1.0646049624628342,1.2575179172572737,1,0
180103-022-0102,-0.8276765936580446,,-0.761291631437296,1.1961587447007493,1.137022914595652,0.6749456297966964,-0.19195111300798623,1,0
180103-022-0102,-0.8276765936580446,,-0.062100225910275565,-1.3309371948078779,-0.4532189239996661,0.6749456297966964,0.0006212010129693769,1,0
180103-022-0102,-2.5520028304455717,,0.6145366181481303,0.5643847598235922,0.341901995297993,-1.0646049624628342,-1.2169327844098454,1,0
180103-022-0102,0.8966496431294829,,0.49424562364887126,0.1432021032388207,-0.4532189239996661,0.6749456297966964,-1.2272861346260275,1,0
180103-022-0102,-0.8276765936580446,,-0.37786408647085074,-0.06738922505356501,1.9321438338933112,-1.0646049624628342,1.0359562226310106,1,0
180103-022-0102,-0.8276765936580446,,1.8700738732342976,1.1961587447007493,-0.4532189239996661,-1.0646049624628342,-1.5689466917599793,1,0
180103-022-0102,0.8966496431294829,,0.23110907318171192,0.1432021032388207,0.341901995297993,-1.0646049624628342,-0.8048694458058653,1,0
180103-022-0102,-0.8276765936580446,,1.1784006548634909,1.1961587447007493,-2.043460762594984,-1.0646049624628342,-1.334960976874303,1,0
180103-022-0102,-0.8276765936580446,,-0.28012765344020607,0.5643847598235922,-0.4532189239996661,-1.0646049624628342,0.44167392022225693,1,0
180103-022-0102,0.8966496431294829,,-0.5658187653759799,-1.3309371948078779,1.137022914595652,1.7186759851524147,0.44167392022225693,1,0
180103-022-0102,-0.8276765936580446,,2.095619487920442,1.6173414012855194,-1.6459003029461547,1.7186759851524147,-1.633137463100299,1,0
180103-022-0102,-0.8276765936580446,,-1.6033285929321899,-1.4362328589540707,-0.4532189239996661,-0.020874607107115913,1.477008941840298,1,0
180103-022-0102,0.8966496431294829,,0.5393547465861,-1.4362328589540707,0.341901995297993,-0.020874607107115913,1.0587335931066095,1,0
180103-022-0102,0.8966496431294829,,0.9979641631145755,0.9855674164083637,-1.2483398432973252,0.6749456297966964,-0.6205798119578532,1,0
